source_row,paper_country_code,country,iso3,population_source_location,year,population_1_july_persons,original_population_thousands,variant,source_dataset,source_reference,source_locator,transformation_rule,provenance_class
75734,BLZ,Belize,BLZ,Belize,1986,167554,167.554,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75734,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75735,BLZ,Belize,BLZ,Belize,1987,171338,171.338,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75735,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75736,BLZ,Belize,BLZ,Belize,1988,175180,175.18,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75736,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75737,BLZ,Belize,BLZ,Belize,1989,179107,179.107,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75737,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75738,BLZ,Belize,BLZ,Belize,1990,183076,183.076,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75738,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75739,BLZ,Belize,BLZ,Belize,1991,187040,187.04,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75739,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75740,BLZ,Belize,BLZ,Belize,1992,190983,190.983,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75740,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75741,BLZ,Belize,BLZ,Belize,1993,194902,194.902,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75741,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75742,BLZ,Belize,BLZ,Belize,1994,199097,199.097,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75742,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75743,BLZ,Belize,BLZ,Belize,1995,204146,204.146,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75743,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75744,BLZ,Belize,BLZ,Belize,1996,210310,210.31,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75744,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75745,BLZ,Belize,BLZ,Belize,1997,217446,217.446,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75745,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75746,BLZ,Belize,BLZ,Belize,1998,225173,225.173,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75746,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75747,BLZ,Belize,BLZ,Belize,1999,233059,233.059,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75747,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75748,BLZ,Belize,BLZ,Belize,2000,240799,240.799,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75748,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75749,BLZ,Belize,BLZ,Belize,2001,248379,248.379,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75749,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75750,BLZ,Belize,BLZ,Belize,2002,256009,256.009,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75750,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75751,BLZ,Belize,BLZ,Belize,2003,263780,263.78,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75751,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75752,BLZ,Belize,BLZ,Belize,2004,271688,271.688,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75752,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75753,BLZ,Belize,BLZ,Belize,2005,279730,279.73,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75753,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75754,BLZ,Belize,BLZ,Belize,2006,287878,287.878,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75754,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75755,BLZ,Belize,BLZ,Belize,2007,296100,296.1,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75755,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75756,BLZ,Belize,BLZ,Belize,2008,304361,304.361,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75756,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75757,BLZ,Belize,BLZ,Belize,2009,312614,312.614,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75757,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75758,BLZ,Belize,BLZ,Belize,2010,320245,320.245,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75758,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75759,BLZ,Belize,BLZ,Belize,2011,327298,327.298,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75759,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75760,BLZ,Belize,BLZ,Belize,2012,334414,334.414,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75760,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75761,BLZ,Belize,BLZ,Belize,2013,341627,341.627,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75761,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75762,BLZ,Belize,BLZ,Belize,2014,348922,348.922,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75762,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75763,BLZ,Belize,BLZ,Belize,2015,356333,356.333,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75763,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75764,BLZ,Belize,BLZ,Belize,2016,364705,364.705,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75764,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
75765,BLZ,Belize,BLZ,Belize,2017,373202,373.202,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:75765,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78282,GUY,Guyana,GUY,Guyana,1950,418038,418.038,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78282,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78283,GUY,Guyana,GUY,Guyana,1951,429100,429.1,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78283,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78284,GUY,Guyana,GUY,Guyana,1952,441245,441.245,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78284,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78285,GUY,Guyana,GUY,Guyana,1953,454555,454.555,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78285,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78286,GUY,Guyana,GUY,Guyana,1954,468970,468.97,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78286,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78287,GUY,Guyana,GUY,Guyana,1955,484364,484.364,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78287,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78288,GUY,Guyana,GUY,Guyana,1956,500575,500.575,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78288,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78289,GUY,Guyana,GUY,Guyana,1957,517501,517.501,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78289,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78290,GUY,Guyana,GUY,Guyana,1958,535071,535.071,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78290,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78291,GUY,Guyana,GUY,Guyana,1959,553066,553.066,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78291,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78292,GUY,Guyana,GUY,Guyana,1960,569143,569.143,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78292,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78293,GUY,Guyana,GUY,Guyana,1961,582568,582.568,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78293,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78294,GUY,Guyana,GUY,Guyana,1962,595460,595.46,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78294,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78295,GUY,Guyana,GUY,Guyana,1963,608537,608.537,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78295,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78296,GUY,Guyana,GUY,Guyana,1964,621764,621.764,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78296,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78297,GUY,Guyana,GUY,Guyana,1965,635128,635.128,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78297,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78298,GUY,Guyana,GUY,Guyana,1966,648646,648.646,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78298,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78299,GUY,Guyana,GUY,Guyana,1967,662311,662.311,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78299,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78300,GUY,Guyana,GUY,Guyana,1968,676160,676.16,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78300,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78301,GUY,Guyana,GUY,Guyana,1969,690223,690.223,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78301,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78302,GUY,Guyana,GUY,Guyana,1970,702705,702.705,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78302,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78303,GUY,Guyana,GUY,Guyana,1971,712662,712.662,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78303,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78304,GUY,Guyana,GUY,Guyana,1972,721617,721.617,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78304,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78305,GUY,Guyana,GUY,Guyana,1973,730138,730.138,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78305,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78306,GUY,Guyana,GUY,Guyana,1974,738056,738.056,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78306,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78307,GUY,Guyana,GUY,Guyana,1975,745393,745.393,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78307,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78308,GUY,Guyana,GUY,Guyana,1976,752253,752.253,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78308,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78309,GUY,Guyana,GUY,Guyana,1977,758654,758.654,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78309,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78310,GUY,Guyana,GUY,Guyana,1978,764586,764.586,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78310,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78311,GUY,Guyana,GUY,Guyana,1979,770062,770.062,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78311,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78312,GUY,Guyana,GUY,Guyana,1980,774367,774.367,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78312,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78313,GUY,Guyana,GUY,Guyana,1981,776454,776.454,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78313,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78314,GUY,Guyana,GUY,Guyana,1982,776712,776.712,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78314,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78315,GUY,Guyana,GUY,Guyana,1983,775891,775.891,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78315,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78316,GUY,Guyana,GUY,Guyana,1984,774111,774.111,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78316,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78317,GUY,Guyana,GUY,Guyana,1985,771477,771.477,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78317,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78318,GUY,Guyana,GUY,Guyana,1986,768098,768.098,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78318,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78319,GUY,Guyana,GUY,Guyana,1987,764120,764.12,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78319,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78320,GUY,Guyana,GUY,Guyana,1988,759664,759.664,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78320,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78321,GUY,Guyana,GUY,Guyana,1989,754865,754.865,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78321,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78322,GUY,Guyana,GUY,Guyana,1990,749894,749.894,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78322,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78323,GUY,Guyana,GUY,Guyana,1991,747861,747.861,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78323,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78324,GUY,Guyana,GUY,Guyana,1992,749911,749.911,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78324,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78325,GUY,Guyana,GUY,Guyana,1993,752964,752.964,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78325,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78326,GUY,Guyana,GUY,Guyana,1994,755822,755.822,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78326,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78327,GUY,Guyana,GUY,Guyana,1995,758388,758.388,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78327,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78328,GUY,Guyana,GUY,Guyana,1996,760526,760.526,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78328,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78329,GUY,Guyana,GUY,Guyana,1997,762244,762.244,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78329,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78330,GUY,Guyana,GUY,Guyana,1998,763586,763.586,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78330,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78331,GUY,Guyana,GUY,Guyana,1999,764483,764.483,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78331,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78332,GUY,Guyana,GUY,Guyana,2000,764832,764.832,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78332,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78333,GUY,Guyana,GUY,Guyana,2001,764478,764.478,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78333,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78334,GUY,Guyana,GUY,Guyana,2002,763652,763.652,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78334,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78335,GUY,Guyana,GUY,Guyana,2003,763102,763.102,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78335,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78336,GUY,Guyana,GUY,Guyana,2004,762418,762.418,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78336,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78337,GUY,Guyana,GUY,Guyana,2005,760914,760.914,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78337,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78338,GUY,Guyana,GUY,Guyana,2006,758966,758.966,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78338,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78339,GUY,Guyana,GUY,Guyana,2007,756860,756.86,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78339,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78340,GUY,Guyana,GUY,Guyana,2008,754606,754.606,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78340,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78341,GUY,Guyana,GUY,Guyana,2009,752094,752.094,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78341,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78342,GUY,Guyana,GUY,Guyana,2010,749256,749.256,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78342,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78343,GUY,Guyana,GUY,Guyana,2011,746153,746.153,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78343,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78344,GUY,Guyana,GUY,Guyana,2012,746288,746.288,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78344,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78345,GUY,Guyana,GUY,Guyana,2013,750021,750.021,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78345,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78346,GUY,Guyana,GUY,Guyana,2014,754229,754.229,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78346,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78347,GUY,Guyana,GUY,Guyana,2015,758781,758.781,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78347,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78348,GUY,Guyana,GUY,Guyana,2016,763548,763.548,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78348,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78349,GUY,Guyana,GUY,Guyana,2017,768479,768.479,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78349,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78738,SUR,Suriname,SUR,Suriname,1950,195565,195.565,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78738,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78739,SUR,Suriname,SUR,Suriname,1951,200503,200.503,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78739,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78740,SUR,Suriname,SUR,Suriname,1952,206352,206.352,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78740,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
78741,SUR,Suriname,SUR,Suriname,1953,212362,212.362,Medium,UN_WPP_2024,UN_WPP_2024_MEDIUM_DEMOGRAPHIC_INDICATORS,row:78741,TPopulation1July (thousands) multiplied by 1000 and rounded to nearest person,DERIVED
