heldout_scenario,simulation_id,sample_index,baseline_policy_label,loho_policy_label,policy_stable,delta_Q_Water,delta_F_Water,baseline_R_Water,loho_R_Water,R_stable_Water,delta_Q_Vaccine,delta_F_Vaccine,baseline_R_Vaccine,loho_R_Vaccine,R_stable_Vaccine,delta_Q_Crackers,delta_F_Crackers,baseline_R_Crackers,loho_R_Crackers,R_stable_Crackers,canonical_policy_hash_stable,first_stage_stable,delta_first_stage_cost,row_sha256
h18,LA-0003,3,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,8c11eebca235312a12103896d8172ceaa6479e19f2c2b7a9eb9a063e8c9626a5
h18,LA-0853,853,P4,P4,True,0.0,0.0,R1,R1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R1,R1,True,False,True,0.0,049612cb95f8cffe8a8671fff3058f0f8cee4ce50b0850c83c327ad390d79ea4
h18,LA-0140,140,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,10aeb65ac144606c10d66f460050f258f5e54ce17dbf3a8e375a377aeb793de4
h18,LA-0146,146,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,e3a4643e5a77725fb0879b83e7b58b3e48271096333301d23fc80fdb5ff77a12
h18,LA-0506,506,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,93899d3082b4214b4e4c12d8139a6b8fb5c87dabc6b04edfb6e77bea8866b5da
h18,LA-0305,305,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,3adee563cd0d5fe238684a9b281cf7b409fd4e86ac49734ddf84e4bacedb63d9
h18,LA-0406,406,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,8cd3b1c966039c4d6daad9b30a1deec2414ba8a0de35bdcb3ae240a017d920da
h18,LA-0179,179,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,4395c4d0488d4f782f8980f9ddd58da352213aebef5896094e0f22583397097e
h18,LA-0483,483,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,3ca61c84aee4e33b845e7d8b4f1c5210e7778d835b5943d7f0a78960234eccba
h18,LA-0593,593,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,97f5c410744578583fb7a66ef3faeb0858c2909c2d887f20958975e8e2b4c3bf
h18,LA-0658,658,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R1,R1,True,0.0,0.0,NONE,NONE,True,False,True,0.0,be38df800a8ff028638a55c59edc180f35898e3bc0f7e8bdb41f157b089579ee
h18,LA-0287,287,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R2,R2,True,False,True,0.0,27f95e448fafb013403b149e46a67624ff0872f411ca3d34d5d9fd3654c4f839
h18,LA-0015,15,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,f193ce176644e5da55c3030ca9fb958828e59bc8fc113aa95a69870e74be8a2d
h18,LA-0154,154,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,3b3823babcc799bda49541948c7cb137c9087da8e173f7b87e3bd926baadc152
h18,LA-0149,149,P4,P4,True,0.0,0.0,R1,R1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R1,R1,True,False,True,0.0,3aacc920acc39fb37f3c307058b7fa0b5c52fd9949ec3c6351aefa25860799fd
h18,LA-0572,572,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,01264d15f6cd614df052e170907075b6c41a40f5a31bee3babeb2a8c59b8aecd
h18,LA-0123,123,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,742d8fc6542799a2c460989193f4b0a810ffbcc9899aa7f6b6d6bd2b75b27a3c
h18,LA-0752,752,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,20dbce6b06a8f853ee918ad4d29876b5a751a5c729065a07ca9185aaa6441984
h18,LA-0405,405,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,851e19471307616db46c13c14b645b5e0badab24192456988069545049cbf336
h18,LA-0959,959,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,5bb3aa6b467f5dd58cec8630ff376aab3dc72f747b6e171cdd5e2644989a93b6
h18,LA-0150,150,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R1,R1,True,0.0,0.0,NONE,NONE,True,False,True,0.0,930dc6c52523e7a326cde4954db7eb8632ea7b97e5c00d2429f2dd9f08b1c434
h18,LA-0978,978,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,843e08f2466948967803e0c03eec2ba13973d241ad618f715feb7a840e190837
h18,LA-0481,481,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,def3881ecc1891869ada5f8bb050138da2cf51ede576912ab512b0106c5bb1d6
h18,LA-0649,649,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,b1162d3653c742b1c2fd9e302cdaadfdc2e10961613e56de30c6ea5aead2f2f3
h18,LA-0068,68,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,8b590a4fcc20c7f5802df310392a431c709cdf27d6edac6fcf1e61308fbdeed5
h18,LA-0896,896,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,720da822161038d805e00cca4d792560895e4456ca62504548b56d9980ba2022
h18,LA-0943,943,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,660286baafde3af22564e2573ef3813f418569528706b815245e8d41c18dfb08
h18,LA-0509,509,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,342a0d8ed9cf04566b968455b133d0cb71fc18df40ead75b5df48e06cec4d2db
h18,LA-0848,848,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,3c13467915f36327c9cf6f31fe59e6e1d1dd223dea0d37e54ea01e62b86baf35
h18,LA-0495,495,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,198d4eec8bccc889bd8982945d50af70df06b2e7b8f0405cce75b158248b6645
h18,LA-0180,180,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,bb865c9a5861ca90e10ee521a3393668ebb9c4faa6c4015c9cb1d08e904604f6
h18,LA-0525,525,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,58cc8f2b1fc7afaf0be484fc658af936668fa6934a7d7a226b941598847a66e3
h18,LA-0523,523,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,77a9606e5dc2a4ba2dfee6bd2fce30d441a3720ea001e6ab15b851156e8ca9d1
h18,LA-0982,982,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,cc872ab2ce8e3b4705c9ab7643593c8975e98752d7a751b94d029527ee85987a
h18,LA-0410,410,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R2,R2,True,False,True,0.0,cabf561ca5d67c9f1ec2e073da441c7763ca8d0056e87ede8b8bb3de148f1179
h18,LA-0972,972,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,0aae2bd6e0f4e27b51595be61b2a05ddebad4b713731887fb980715a3fc77bc5
h18,LA-0770,770,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,12185e2578d0885fe4157153c80c6c88e864c4182585de8a5d1ac495670c044d
h18,LA-0285,285,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,56d01a786ab23b3fd63ab60539d37c1685307d7724cee8ae8b1061cd6cc19817
h18,LA-0575,575,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R1,R1,True,0.0,0.0,NONE,NONE,True,False,True,0.0,1313a04a0d171e4d7883ac4ed3602dafc07a88b042c8f6a8587f51d0baa72945
h18,LA-0115,115,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,27ddba2d5c6a65a22262ca31b24babdfe793efba75cd6bbf7fc63ad7d072d8be
h18,LA-0109,109,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,083278d2d6ca2d494a5461b799cfe873c723140621fe4bc0d6a7280486c7e610
h18,LA-0890,890,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,d26d12d1e1ff87096ec75f26b58f125fc643ee9414cdf42c1d7724aec4149cb6
h18,LA-0921,921,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,72708f892b8cc9f473ac76d23c63f01b2f9228699d64f124b7e6a061779e521a
h18,LA-0162,162,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,ff60c1be4edf17c5dfafec6fee0d57e35a656225171b9c6b72860880735a6e6c
h18,LA-0786,786,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,aebee3850cf349a1c34e893808c9728663181395b7c0c03e95721200d14c5d21
h18,LA-0862,862,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,f7e65683c6fd4d5b9017167b49e9aee1ef5f81d12cf1175194edb21d1e52a7a0
h18,LA-0121,121,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,a1ace3f53f46bfa7b0c7de2bc630bde2a2837db811d56961b103b826ccaec57d
h18,LA-0051,51,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,573deefb3e427f4971d51071c7c8c5a7fc9ab194a9951cb7a539e50748fa121e
h18,LA-0479,479,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,c2998b743097162c2e7b4bedb233654b6a7a67fe9f8389f89c4279d427725f34
h18,LA-0842,842,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,f17845f457473ee068ef667930e0e0d5f2c3ea9566195678bf4edb1773d99232
h18,LA-0289,289,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,aae545f3bf0d519d4f4ad3cdf778169a98284b2bf20a6ecac5f75b6b18efe46a
h18,LA-0648,648,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R1,R1,True,False,True,0.0,60d317d6a7ae0fe8bb5b4f913ea3a9a06a453472b3bb82022551171183011593
h18,LA-0006,6,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R2,R2,True,False,True,0.0,aeaa0ac8d3a80ad047ab841ec401a2bdd7d720bc60b133a6896e3510d17e9c79
h18,LA-0785,785,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,e7e1ef7e5ddcf2098e3fd0b54b4adebffc1f6ffa03695f0639fd3fbd84821f3a
h18,LA-0747,747,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,e204bc1dc1130479fde7631094556a0b3eba795f81bb8a798f579882040f7c89
h18,LA-0528,528,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,5b3d1b114ac1d955e4e88e4b2efe9b6450d8f09312903915d696de8d84e9d29b
h18,LA-0584,584,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,R0,R0,True,0.0,0.0,R0,R0,True,True,True,0.0,1a74b2952222a8fbb21206ce1e8936b979475c6fc086b07bf1d035f860dbfc97
h18,LA-0488,488,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R1,R1,True,0.0,0.0,NONE,NONE,True,False,True,0.0,155e80eef9d6530729d56d3360346308a0fb10ffc0b9d09991fe909b187f22eb
h18,LA-0170,170,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,0d15c34166471852ec45fa9e86fbc5c1fc579c2bd1e97e872a7568a9300d780d
h18,LA-0771,771,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R2,R2,True,False,True,0.0,c0a0cfe6acb59c4e96b1438705a5235869491cf03763e7f64019e5dd13ba64cb
h18,LA-0365,365,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,6e08a3d975d02c12a66a6124a4825be73c2cd81778b46cad0a2690bfd26fc501
h18,LA-0286,286,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,67122c1c3b8a7e42813bf5664cec48d3c8b418ff25b2c4eda451e34a834679b9
h18,LA-0110,110,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,4554d6b76c57d97d45f69fad8265286a4188909457623fba29f6fad22e178cd6
h18,LA-0292,292,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,b6704abb7cf8d23f8c9a70713b20e89bfc697bc019dbd611e42e56fcef838975
h18,LA-0437,437,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,ed2b22ac92da6720430213833cfb24e27e50f16486703b4e4f121587d2135d3a
h18,LA-0514,514,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,f927cb411311024c28b345be4e9198ce5edfd8beea08b554c91c0734abaaf43d
h18,LA-0633,633,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,4536617126c18fc1c270d7be348ad9195c4ac8328756421c0f79a33f8d50906d
h18,LA-0799,799,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,a3321ed3b52babd9184721e3ba3bb0d00d7674e0f2fac460cf915c24a7ed2d23
h18,LA-0577,577,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,4dbb552f5a9199d5d398fc65cc1c2a019e0a470a149116b0c7694c6b73b84708
h18,LA-0377,377,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,adff4a6578e3b852f7ab70c9eac5ff9720a68d3968ada0ea10e229b6f4b8f71f
h18,LA-0475,475,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,ebd8194bf0fed27787e968c256ce11957ab97eac89b266441854cc4b568e41bc
h18,LA-0032,32,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,85e69b187b00de0b90d83fbc5e953eb0e0e57d6ea81749141ec0e8e8c4fd0af2
h18,LA-0259,259,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,R0,R0,True,0.0,0.0,R0,R0,True,True,True,0.0,29e3865a41d37f7461fb9d85bebc1e8831e6c819603b31da0c4c9419de94b8d9
h18,LA-0750,750,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,8a90d0801e55d0196994f5519a4f0efee03c8ab3402de543194d2c2f1741befe
h18,LA-0472,472,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,7629999a948565f5742965cd5880ed3ea720e927d507f29c1a0d532cf395eb22
h18,LA-0647,647,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,14cd9518f68f07a5ab472d3574588199199793f92ede3110386e445019165506
h18,LA-0478,478,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,275021fef21e162e84f333899f0b4be0a783c8226a6350480aeaaf78fd388308
h18,LA-0114,114,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,6776ad30afef473546b570ca68bce819b88cd9a8e6427ed091c7e020650cca90
h18,LA-0573,573,P2,P2,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,674ad8674273d7859ad461bec2c95ab2eebe44967fd2e087ba1042a15a2954c8
h18,LA-0427,427,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,e260a851b4b219335937cb64c7167fd2e7ec3c0d515ef62705256fa2ce02bb43
h18,LA-0778,778,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,adff8348a3701e608846629e893c2f4a453b8eecd463b5bc02862e9118f3623d
h18,LA-0009,9,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,18b071f279e363cdd9f090fa7776b69ddc18bfd8089d5b2eaa335a0293880f1e
h18,LA-0787,787,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,87e80950f9579f90f6e18d91a6f78df5cc8061e5d7acef1d7f8a4e3eeb484e2f
h18,LA-0565,565,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,ca45656a045294dc68643b15e2e894cd1181e01ec661dde6c72abf5e465e9fcc
h18,LA-0119,119,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,906d69803de96db739e2c71728e56e842e3b2c3fc121b699c899b736175da0f5
h18,LA-0938,938,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,289c7c8a866b71a0b74d8f6765bede8d48e47899a461044fd830d30fa9f33548
h18,LA-0240,240,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,d00fae5e5cbcf63e9d79c26540db046652b666c047dc0465faf723d10e448c6b
h18,LA-0464,464,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,96d4d137e25a4dc13c89a80d636d05b09c11aabc043d3678fb52af1222f3c0b1
h18,LA-0860,860,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,6f94224e09a78b7d6bf5339a7bf4f94e755abe5e6e071d0dd0f9b6ea2a2ca987
h18,LA-0789,789,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R1,R1,True,0.0,0.0,NONE,NONE,True,False,True,0.0,7fcb32ce27fd62f52709c134ae1c432f6650eb16f92e65f7432def4f25c567b9
h18,LA-0748,748,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,2fd45d13fc275957ca7e22eb37f1a48658c4414b02444a403fd7b93d15469ca1
h19,LA-0914,914,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,d16f21032a8bd43c2e488d5a00a7b48a9df785441861f239e8552be0b397db6e
h19,LA-0802,802,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,3e8fed459a575869e0f5d8b2fd2d8b3087c6f88ea7f78ee26ce8f8b236d90964
h19,LA-0642,642,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,a37d08a66e84aac33593820a383331a85ebfcae1fa409d4125865e1838449cf1
h19,LA-0765,765,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,43ce19eecf2de828ee41e80b6963585e61677621dac3f9b72cda45b1c2c3f916
h19,LA-0334,334,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,f94af1eb4d95e87bc3bea2f05b3c1207e746cc9b63bc845e6bbe2f2a2507dc52
h19,LA-0396,396,P4,P4,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,4dd08f6a940e12f682e4a75cab6fd79de05345b331b845d78da18bb309aaa0f3
h19,LA-0358,358,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,ec5fe15805f5b79fbca3164ca271aaea24aa0b91bcb576306fedddb90f732dcc
h19,LA-0467,467,P4,P4,True,0.0,0.0,R1,R1,True,0.0,0.0,R1,R1,True,0.0,0.0,NONE,NONE,True,False,True,0.0,af7a608db3e9fe71df00f5e50ff67d326b67a37ad319a3b3cb921bcf215b5ac9
h19,LA-0021,21,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,2f8275aa2a463515ff790315828a0c5135575ffca2b0f7ad7d867397c5d4896a
h19,LA-0148,148,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,d87e1f1c2891d73180864a9d0ebd9262b7e252333c3f9ff5a0a1205dd84fe90e
h19,LA-0248,248,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,80dfb7b9a3f2b2300e2614ae517d2ec2ea249ce6b42dbdbeb6a651a012d41c19
h19,LA-0349,349,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,88d8498aacfdb6d712e02862386e644a4beb91777762a672899d808a671e9070
h19,LA-0460,460,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,532387ede31a40600eae2d862b056aa1ac7e9e0298c2781ff6e9087bc2d0f468
h19,LA-0561,561,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,243988256307b90f8cda0f4095b003b46c5be0a6dc0c4498e6dee5911d69e315
h19,LA-0563,563,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,8c6890c3768a779e5b002881e96960bd58ada271d366a9d3381707a89e2d834f
h19,LA-0925,925,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,0.0,0.0,NONE,NONE,True,False,True,0.0,f0bcd7c99ebca7f26f2724ca547bd870b903c5748ca8ab2480f72b97aca5bd25
h19,LA-0803,803,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,bdb767e5e6abdcb4a9d2aec25b1e907f33260e2a65a53853938353585ac7ec5e
h19,LA-0008,8,P1,P1,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,False,True,0.0,ebb722ad84d46730aa28a3650216adfcdcca25014fa6169d51ceecac9839baae
h19,LA-0461,461,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,a82e52a56834d2f8cb393ea619f587972dde7c3d3dda217c82a6ff245551fee4
h19,LA-0873,873,P4,P4,True,0.0,0.0,R2,R2,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R2,R2,True,False,True,0.0,268fb0b51c2d8c2ad9a04a43c292b9e230cb50c45ce024bbbeef0150eb820982
h19,LA-0954,954,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,a4d85c4ea54b1cca62edfdca2998c3699560dd34bb20032b59385b2ed0f71ab2
h19,LA-0631,631,P4,P4,True,0.0,0.0,NONE,NONE,True,0.0,0.0,NONE,NONE,True,0.0,0.0,R0,R0,True,False,True,0.0,cfb93f8914113c1400945d455bb8b0ca25594cfcf6dde73d182af03d0657f0e3
