simulation_id,sample_index,input_sha256,layer_a_policy,layer_b_policy,policy_transition,layer_a_T_COST,layer_b_T_COST,delta_T_COST,layer_a_budget_usage,layer_b_budget_usage,delta_budget_usage,layer_a_worst_scenario,layer_b_worst_scenario,h09_recourse_loss,largest_non_h09_recourse_loss,largest_non_h09_scenario,h09_loss_advantage,h09_relative_loss_advantage,layer_a_Q_Water,layer_b_Q_Water,delta_Q_Water,layer_a_F_Water,layer_b_F_Water,delta_F_Water,layer_a_R_Water,layer_b_R_Water,reliability_transition_Water,delta_R_level_Water,layer_a_worst_exercise_Water,layer_b_worst_exercise_Water,delta_worst_exercise_Water,layer_a_worst_shortage_Water,layer_b_worst_shortage_Water,delta_worst_shortage_Water,layer_a_Q_Seasonal Influenza Vaccine,layer_b_Q_Seasonal Influenza Vaccine,delta_Q_Seasonal Influenza Vaccine,layer_a_F_Seasonal Influenza Vaccine,layer_b_F_Seasonal Influenza Vaccine,delta_F_Seasonal Influenza Vaccine,layer_a_R_Seasonal Influenza Vaccine,layer_b_R_Seasonal Influenza Vaccine,reliability_transition_Seasonal Influenza Vaccine,delta_R_level_Seasonal Influenza Vaccine,layer_a_worst_exercise_Seasonal Influenza Vaccine,layer_b_worst_exercise_Seasonal Influenza Vaccine,delta_worst_exercise_Seasonal Influenza Vaccine,layer_a_worst_shortage_Seasonal Influenza Vaccine,layer_b_worst_shortage_Seasonal Influenza Vaccine,delta_worst_shortage_Seasonal Influenza Vaccine,layer_a_Q_Crackers,layer_b_Q_Crackers,delta_Q_Crackers,layer_a_F_Crackers,layer_b_F_Crackers,delta_F_Crackers,layer_a_R_Crackers,layer_b_R_Crackers,reliability_transition_Crackers,delta_R_level_Crackers,layer_a_worst_exercise_Crackers,layer_b_worst_exercise_Crackers,delta_worst_exercise_Crackers,layer_a_worst_shortage_Crackers,layer_b_worst_shortage_Crackers,delta_worst_shortage_Crackers
LA-0828,828,17dda93be428d06ee0d31da35d52e87443ebb79c75759b3d55de7e1f30b57a07,P4,P4,P4->P4,1208144302.619946,1205476470.2364147,-2667832.383531332,1.0,1.0,0.0,h09,h09,1203333124.2152793,196171713.35811287,h19,1007161410.8571665,0.836976387161252,0.0,0.0,0.0,0.0,12250569.56676092,12250569.56676092,NONE,R0,NONE->R0,1,0.0,10400000.0,10400000.0,10400000.0,0.0,-10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,0.0,0.0,0.0,210440978.55052915,137275422.895116,-73165555.65541315,R0,R0,R0->R0,0,178651789.61668235,116538614.00720851,-62113175.60947384,1683348210.3833177,1745461385.9927914,62113175.609473705
LA-0829,829,9134153884355e3578d3066f3e9ff0c515706037ffc3a01dc892f7caa5906c2a,P4,P4,P4->P4,1208481837.9575574,1205832448.1467519,-2649389.810805559,0.9999999999999998,1.0,2.220446049250313e-16,h09,h09,1201896686.410945,193286991.59664518,h19,1008609694.8142998,0.8391816919191025,0.0,0.0,0.0,16577189.917648748,16577189.917648748,0.0,R0,R0,R0->R0,0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136571.0739479077,0.0,-1136571.0739479077,R0,NONE,R0->NONE,-1,713048.4254435565,0.0,-713048.4254435565,8844295.638942733,9557344.06438629,713048.4254435562,0.0,0.0,0.0,0.0,184244365.1383294,184244365.1383294,NONE,R0,NONE->R0,1,0.0,115589035.714589,115589035.714589,1862000000.0,1746410964.285411,-115589035.71458912
LA-0830,830,d3ee969e918a57189ffdcc4b2346eba4e488e5bf12564d76711939aaa4328688,P4,P4,P4->P4,1196402260.885037,1193092855.7993,-3309405.08573699,1.0,1.0,0.0,h09,h09,1185655416.163232,213167707.44069815,h19,972487708.722534,0.8202110794293788,0.0,0.0,0.0,27103732.08857677,0.0,-27103732.08857677,R0,NONE,R0->NONE,-1,10399999.999999994,0.0,-10399999.999999994,7.450580596923828e-09,10400000.0,10399999.999999993,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,0.0,0.0,0.0,359904735.7285316,577118402.8441825,217213667.1156509,R0,R0,R0->R0,0,138099404.14642268,221446676.41948593,83347272.27306324,1723900595.8535774,1640553323.580514,-83347272.27306342
LA-0831,831,d60d3f8024a62c1fa4fa42f7ad083a51f7968883fc9a0db46544dbe4df4d6eed,P4,P4,P4->P4,1212105314.2715182,1209653907.3620348,-2451406.909483433,1.0,1.0,0.0,h09,h09,1208418871.929539,217692632.64753568,h19,990726239.2820033,0.8198533325617998,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,0.0,0.0,0.0,491533088.8533483,518389935.31655854,26856846.463210225,R0,R0,R0->R0,0,168085710.73391357,177269735.63114107,9184024.897227496,1693914289.2660863,1684730264.3688588,-9184024.897227526
LA-0832,832,7121769988bc743e6a21c95dfc455b011d37fd8686d1bd9f9ce1fb845d9ca7b1,P4,P4,P4->P4,1214223959.2620156,1211888312.8669515,-2335646.3950641155,1.0,1.0,0.0,h09,h09,1207183610.1616457,221920555.02651417,h19,985263055.1351315,0.8161666931538291,0.0,0.0,0.0,13093240.915321367,418866.1196802868,-12674374.79564108,R0,R0,R0->R0,0,10400000.0,332706.5982248492,-10067293.401775151,0.0,10067293.401775151,10067293.401775151,0.0,0.0,0.0,0.0,1432993.67248875,1432993.67248875,NONE,R0,NONE->R0,1,0.0,1138231.1140738074,1138231.1140738074,9557344.06438629,8419112.950312482,-1138231.1140738074,0.0,0.0,0.0,114011488.20431913,0.0,-114011488.20431913,R0,NONE,R0->NONE,-1,90559662.42379464,0.0,-90559662.42379464,1771440337.5762053,1862000000.0,90559662.42379475
LA-0833,833,f80890ab4046ed4aeeaa39d5891e8580b3418a0790b7638eeffc36766f1f1126,P1,P1,P1->P1,1233153788.8885157,1232452892.8599386,-700896.0285770893,1.0,1.0,0.0,h09,h09,1213314987.0045002,195250521.00502145,h19,1018064465.9994787,0.839076807674595,11087791.155761983,17989217.53493155,6901426.379169568,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,3989880.8385629216,0.0,-3989880.8385629216,476038.74063378916,519304.2215637702,43265.480929981044,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9282134.601107638,9257121.784357935,-25012.81674970314,46311225.62102512,0.0,-46311225.62102512,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1835226364.8753252,1862000000.0,26773635.124674797
LA-0834,834,d8569e0364abd3062fb537ff4887daee55424ae800cb96eb1e75c7efb89e79a2,P4,P4,P4->P4,1220626889.7277386,1218641092.659876,-1985797.0678625107,1.0,1.0,0.0,h09,h09,1214889998.0869598,223769556.40216038,h19,991120441.6847994,0.8158108497439919,0.0,0.0,0.0,15264888.183113161,0.0,-15264888.183113161,R0,NONE,R0->NONE,-1,10400000.0,0.0,-10400000.0,0.0,10400000.0,10400000.0,0.0,0.0,0.0,726349.4544220679,1515338.4433864357,788988.9889643679,R0,R0,R0->R0,0,494863.39076798374,1032403.2264221207,537539.835654137,9062480.673618305,8524940.83796417,-537539.8356541358,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1862000000.0,1862000000.0,0.0
LA-0835,835,f36a8909e685892f65aacb5bcd0aa133b41e63edc3018b97b9539a2ca91191a3,P1,P1,P1->P1,1231213756.6034443,1230477823.2533076,-735933.3501367569,1.0,1.0,0.0,h09,h09,1211339917.397869,195867884.41484165,h19,1015472032.9830275,0.8383047717641521,0.0,17194300.505048394,17194300.505048394,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,10400000.0,0.0,-10400000.0,1303995.7970285513,555019.2437790394,-748976.553249512,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,8768620.133155989,9221639.7922871,453019.6591311116,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1862000000.0,1862000000.0,0.0
LA-0836,836,e24a565e8a735b190355be57713702a0784f5a50aaac329a4337a93992bda8f5,P4,P4,P4->P4,1218618663.335443,1216523138.9082136,-2095524.4272294044,1.0,1.0,0.0,h09,h09,1207507039.9090662,214186687.6476838,h19,993320352.2613823,0.8226207545226291,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,0.0,0.0,0.0,231728612.42876258,244390017.95010856,12661405.521345973,R0,R0,R0->R0,0,150711220.0597654,158945921.2207199,8234701.160954505,1711288779.9402347,1703054078.7792802,-8234701.160954475
LA-0837,837,e01bc2b6463a9e0d96299c98acc8e947f9238aa1841dcdf9bfa89437e3e09f8c,P4,P4,P4->P4,1235126497.120952,1233932943.2171147,-1193553.903837204,1.0,1.0,0.0,h09,h09,1224519049.7644982,210976489.04129964,h19,1013542560.7231987,0.8277066501481746,0.0,0.0,0.0,28318456.66844435,28318456.66844435,0.0,R0,R0,R0->R0,0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,0.0,0.0,0.0,94762593.20738673,110633662.72790879,15871069.520522058,R0,R0,R0->R0,0,34801718.92471149,40630395.428730056,5828676.5040185675,1827198281.0752885,1821369604.57127,-5828676.504018545
LA-0838,838,34f281d9a670cbd311b1e31cb76867df4589834c3221b135b4a0720b635a66fb,P4,P4,P4->P4,1214123216.7566082,1211782065.8979356,-2341150.858672619,1.0,1.0,0.0,h09,h09,1208304623.6010687,201602290.46744013,h19,1006702333.1336286,0.8331527608769619,0.0,0.0,0.0,13252441.93558184,13252441.93558184,0.0,R0,R0,R0->R0,0,10399999.999999996,10400000.0,3.725290298461914e-09,3.725290298461914e-09,0.0,-3.725290298461914e-09,0.0,0.0,0.0,0.0,855766.6135022469,855766.6135022469,NONE,R0,NONE->R0,1,0.0,671572.2901247045,671572.2901247045,9557344.06438629,8885771.774261585,-671572.2901247051,0.0,0.0,0.0,115740195.39962092,0.0,-115740195.39962092,R0,NONE,R0->NONE,-1,90828395.0993376,0.0,-90828395.0993376,1771171604.9006624,1862000000.0,90828395.09933758
LA-0839,839,5534c8bd86cd5dd95b3b13d3f26e5fcde865090597190351b06675718f6bc554,P4,P4,P4->P4,1194224667.4774277,1190796280.9983041,-3428386.4791235924,1.0,0.9999999999999998,-2.220446049250313e-16,h09,h09,1185709160.9203143,220314011.21547204,h19,965395149.7048423,0.8141921995066055,0.0,0.0,0.0,0.0,407179.68556568853,407179.68556568853,NONE,R0,NONE->R0,1,0.0,317069.6897573831,317069.6897573831,10400000.0,10082930.310242618,-317069.6897573825,0.0,0.0,0.0,0.0,1949250.359898091,1949250.359898091,NONE,R0,NONE->R0,1,0.0,1517875.8390505412,1517875.8390505412,9557344.06438629,8039468.225335749,-1517875.8390505407,0.0,0.0,0.0,277107318.0002456,0.0,-277107318.0002456,R0,NONE,R0->NONE,-1,215782698.5542576,0.0,-215782698.5542576,1646217301.4457424,1862000000.0,215782698.55425763
LA-0840,840,8479278c50e200f3d0f47523f1ace13c60509c2c6ab58a9be31e9cb1aca64b05,P4,P4,P4->P4,1233830362.7111115,1232565989.3983061,-1264373.3128054142,1.0,1.0,0.0,h09,h09,1225024822.76982,217584518.8098696,h19,1007440303.9599504,0.8223835837726912,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,0.0,0.0,0.0,183528381.60021338,193556177.64905477,10027796.048841387,R0,R0,R0->R0,0,110133703.58604443,116151292.29921772,6017588.713173285,1751866296.4139557,1745848707.7007823,-6017588.713173389
LA-0841,841,5d1b4858a9dc233e1641cfa9997da38d032b11ee7bab8d5b8eab9124b4b01791,P1,P1,P1->P1,1226823183.4745066,1226007955.607607,-815227.8668997288,1.0,1.0,0.0,h09,h09,1206870049.7521684,190194926.8384469,h19,1016675122.9137216,0.8424064572010023,10609100.176843705,15631110.993612891,5022010.816769186,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,3341343.5881647225,0.0,-3341343.5881647225,523792.9631481494,625252.1687621676,101459.20561401814,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9208843.767832406,9141338.92196336,-67504.8458690457,42528685.998058096,0.0,-42528685.998058096,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1833703973.2773612,1862000000.0,28296026.722638845
LA-0842,842,466c5fdd8cbfea6918620048fa7f1f9789c57c69c8a9622cf593d5e3d2c29739,P4,P4,P4->P4,1208606888.5452466,1205964331.3658745,-2642557.179372072,1.0,1.0,0.0,h09,h09,1201736222.7302876,215690408.11881953,h19,986045814.6114681,0.8205176776407879,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,0.0,0.0,0.0,218652353.65438613,230599286.2700812,11946932.61569506,R0,R0,R0->R0,0,177417832.2828672,187111754.40024105,9693922.117373854,1684582167.7171328,1674888245.5997589,-9693922.117373943
LA-0843,843,fab4c6739202c5ba7eaf5e1549c07a1aead78a870176384ba7dd1f290ab3911e,P4,P4,P4->P4,1177124964.896769,1172762268.8112533,-4362696.0855157375,1.0,1.0,0.0,h09,h09,1167980972.895107,188790919.22474903,h19,979190053.670358,0.8383613058723142,0.0,0.0,0.0,12458660.018174032,12458660.018174032,0.0,R0,R0,R0->R0,0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1529028.0222359288,0.0,-1529028.0222359288,R0,NONE,R0->NONE,-1,1276372.5318819857,0.0,-1276372.5318819857,8280971.532504304,9557344.06438629,1276372.5318819853,0.0,0.0,0.0,0.0,244147100.81970495,244147100.81970495,NONE,R0,NONE->R0,1,0.0,203804409.52887258,203804409.52887258,1862000000.0,1658195590.4711275,-203804409.5288725
LA-0844,844,134ebf8f464567ac234d0de213d0c3359ac9b30e6e165e8b173c85b807a8f18a,P4,P4,P4->P4,1230584413.9973164,1229142685.4907086,-1441728.506607771,1.0,1.0,0.0,h09,h09,1222162552.6932266,217321492.74269158,h19,1004841059.950535,0.822182824810178,0.0,0.0,0.0,13930962.698539227,0.0,-13930962.698539227,R1,NONE,R1->NONE,-2,10400000.0,0.0,-10400000.0,0.0,10400000.0,10400000.0,0.0,0.0,0.0,423256.3220405922,0.0,-423256.3220405922,R1,NONE,R1->NONE,-2,315977.1398773273,0.0,-315977.1398773273,9241366.924508963,9557344.06438629,315977.1398773268,0.0,0.0,0.0,0.0,167818571.75754693,167818571.75754693,NONE,R1,NONE->R1,2,0.0,125283024.8739018,125283024.8739018,1862000000.0,1736716975.1260982,-125283024.87390184
LA-0845,845,e140d33748675c14eeeb04f124e356cc79a0c0f3369b8fbe53a3cd57fcb8a86c,P1,P2,P1->P2,1231591327.4922864,1230806762.5274358,-784564.9648506641,1.0,1.0,0.0,h09,h09,1216407496.345625,197899853.54587442,h19,1018507642.7997506,0.8373079299984485,0.0,17343454.42652791,17343454.42652791,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,10400000.0,0.0,-10400000.0,1303995.7970285513,0.0,-1303995.7970285513,0.0,612189.012523319,612189.012523319,NONE,R0,NONE->R0,1,0.0,329794.9002587161,329794.9002587161,8775403.168669824,9227549.164127573,452145.9954577498,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1862000000.0,1862000000.0,0.0
LA-0846,846,f1a9a63b656c52c3778066b8e764dc42f3d0ebdc6986dba4d477101046eb4e28,P4,P4,P4->P4,1195984275.7003288,1192652032.3475778,-3332243.3527510166,1.0,1.0,0.0,h09,h09,1185077393.2554402,213083574.31855717,h19,971993818.9368831,0.8201943809482259,0.0,0.0,0.0,19800214.758559696,0.0,-19800214.758559696,R0,NONE,R0->NONE,-1,10400000.0,0.0,-10400000.0,0.0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,0.0,0.0,0.0,265045652.10303423,423843743.46144354,158798091.35840932,R0,R0,R0->R0,0,139214388.10050902,222622581.9138366,83408193.81332758,1722785611.899491,1639377418.0861633,-83408193.81332779
LA-0847,847,100bec52027c8c0ee2f26331aca4ebeb59a7c78efc561520fe23a219e781e0f4,P1,P1,P1->P1,1229798717.179694,1229037227.9706724,-761489.2090215683,1.0000000000000002,1.0000000000000002,0.0,h09,h09,1209899322.115234,196109492.29695818,h19,1013789829.8182757,0.8379125529601047,11646494.206273185,16657420.943886107,5010926.737612922,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,3128553.8287547464,0.0,-3128553.8287547464,637376.062968076,579140.8372699395,-58235.22569813649,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9159400.64462172,9195759.595344096,36358.950722375885,18493874.53886509,0.0,-18493874.53886509,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1850453416.8973625,1862000000.0,11546583.10263753
LA-0848,848,18ba8bd3477f961ccfad64773589b0d508a04ad4a7dddfb195e0cb1d64a01127,P1,P1,P1->P1,1223347781.9489555,1222469787.724126,-877994.2248294353,1.0,1.0,0.0,h09,h09,1203331881.8686876,187670724.5524895,h19,1015661157.3161981,0.8440407610068051,0.0,14581759.86495683,14581759.86495683,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,10400000.0,0.0,-10400000.0,1303995.7970285513,672398.7230095684,-631597.0740189829,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,8627308.4298201,9077775.974933308,450467.5451132078,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1862000000.0,1862000000.0,0.0
LA-0849,849,3104e5bfd5e5004d0f395b55f817d6a8c52b8ee7790e3a2cda0b6ba516a1a170,P4,P4,P4->P4,1191055118.5125408,1187453551.2408357,-3601567.2717051506,1.0,1.0,0.0,h09,h09,1184840778.213568,220855743.7421605,h19,963985034.4714074,0.8135987992621645,0.0,0.0,0.0,428078.9909007334,428078.9909007334,0.0,R0,R0,R0->R0,0,341796.86665385263,341796.86665385263,0.0,10058203.133346148,10058203.133346148,0.0,0.0,0.0,0.0,1871469.6853143568,1974813.4467210846,103343.76140672783,R0,R0,R0->R0,0,1494262.7133655555,1576776.8628282975,82514.14946274203,8063081.351020734,7980567.201557992,-82514.1494627418,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1862000000.0,1862000000.0,0.0
LA-0850,850,e8015a38bcfbabd19515009b1fa82e54dbec571df885106a527a34fc8a940433,P4,P4,P4->P4,1221554597.110468,1219619488.9897091,-1935108.120758772,1.0,1.0,0.0,h09,h09,1212239979.2913609,198697418.56816238,h19,1013542560.7231984,0.8360906899933171,0.0,0.0,0.0,0.0,20858968.744820647,20858968.744820647,NONE,R0,NONE->R0,1,0.0,10399999.999999994,10399999.999999994,10400000.0,5.587935447692871e-09,-10399999.999999994,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,0.0,0.0,0.0,286569251.7104467,158070518.20907456,-128498733.50137216,R0,R0,R0->R0,0,142879557.1942486,78811824.75919715,-64067732.43505144,1719120442.8057513,1783188175.2408028,64067732.43505144
LA-0851,851,64fbf7c5ac53ddf90ab9e56623fd27e066ce5b54f9b5e964ce23cf675660d44d,P4,P4,P4->P4,1234609058.1748981,1233387231.9560459,-1221826.2188522816,1.0,1.0,0.0,h09,h09,1226849526.7948294,218592249.61851448,h19,1008257277.1763148,0.8218263569864257,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,0.0,0.0,0.0,140073303.21062228,147726759.88166398,7653456.671041697,R1,R1,R1->R1,0,108056517.6497806,113960611.12727013,5904093.477489531,1753943482.3502195,1748039388.8727298,-5904093.47748971
LA-0852,852,95ddd8edb736b33e9c1717ae5d5ca905109ffe59d265f931608d667e03a189d8,P4,P4,P4->P4,1203349202.5704591,1200419371.007778,-2929831.562681198,1.0,1.0,0.0,h09,h09,1194970553.5360599,192244089.04537138,h19,1002726464.4906884,0.8391223210676628,0.0,0.0,0.0,16279689.906743392,16279689.906743392,0.0,R0,R0,R0->R0,0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,0.0,0.0,0.0,187166806.4890166,203540781.40766203,16373974.918645442,R0,R0,R0->R0,0,119568296.36413878,130028528.72294895,10460232.358810171,1742431703.6358612,1731971471.277051,-10460232.358810186
LA-0853,853,2010dc4b4f88ff2547d1e2cc5b1be6490307c83b91a28df220a8f21c7d098575,P4,P4,P4->P4,1238331630.33354,1237313201.5078242,-1018428.8257157803,1.0,1.0,0.0,h09,h09,1231557634.2289171,218015073.50571862,h19,1013542560.7231985,0.8229761503267213,0.0,0.0,0.0,13836399.232464166,13836399.232464166,0.0,R1,R1,R1->R1,0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,0.0,0.0,0.0,34926212.92711683,42059311.52405679,7133098.596939959,R1,R1,R1->R1,0,26251961.101972762,31613487.909765217,5361526.807792455,1835748038.8980272,1830386512.0902348,-5361526.807792425
LA-0854,854,7ca67d2d1bdcf621c560c0091c4547a16b2156227081c9f634b009cb261bfce9,P4,P4,P4->P4,1236332895.3095818,1235205257.7227948,-1127637.5867869854,1.0,1.0,0.0,h09,h09,1228562483.728184,218963535.6545337,h19,1009598948.0736502,0.8217725687096767,0.0,0.0,0.0,11242730.433628518,0.0,-11242730.433628518,R2,NONE,R2->NONE,-3,10400000.0,0.0,-10400000.0,0.0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9557344.06438629,9557344.06438629,0.0,0.0,0.0,0.0,34142904.599937566,117952447.49592593,83809542.89598837,R2,R2,R2->R2,0,31583627.299044732,109110990.53735103,77527363.2383063,1830416372.7009552,1752889009.4626489,-77527363.23830628
LA-0855,855,180156333d55d9a85e6f41be522acb01ef74398f9989bf6602a86b9ce3b9e979,P1,P1,P1->P1,1224595186.1411915,1223739720.2537177,-855465.8874738216,1.0,0.999999999999998,-1.9984014443252818e-15,h09,h09,1204601814.3982792,190110525.60400966,h19,1014491288.7942696,0.8421797781377465,14941787.429378249,14941787.429378249,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,0.0,0.0,0.0,608552.0116011087,656222.9562590279,47670.94465791923,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9133770.850634921,9100590.227045834,-33180.62358908728,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1862000000.0,1862000000.0,0.0
LA-0856,856,bc94d827ccfcee5cc63f8ea664968475aa084c76ddda6fd3e9f652d9017ccccf,P1,P1,P1->P1,1225909681.9634435,1225077956.099869,-831725.8635745049,1.0,1.0,0.0,h09,h09,1205940050.2444305,192125975.38895383,h19,1013814074.8554767,0.8406836431462642,10843037.420229265,15340931.377401091,4497893.957171826,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,3049234.4958596425,0.0,-3049234.4958596425,493859.10512486484,638289.7199150798,144430.61479021492,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9222544.659647103,9124631.543626588,-97913.11602051556,45356667.3863552,0.0,-45356667.3863552,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1831251583.9349248,1862000000.0,30748416.06507516
LA-0857,857,bfe1f3086663b3b8a0ddb0f8144ea3689c46055c5db89cdf3154a1f6aae6494f,P4,P4,P4->P4,1224269035.1421535,1222482241.035454,-1786794.1066994667,1.0,1.0,0.0,h09,h09,1216511172.5248787,223173049.20779717,h19,993338123.3170816,0.816546650578967,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,0.0,1427396.0482402663,1427396.0482402663,NONE,R1,NONE->R1,2,-1.3628688328099415e-10,963397.2553173119,963397.255317312,9557344.06438629,8593946.809068978,-963397.2553173117,0.0,0.0,0.0,200966110.875635,0.0,-200966110.875635,R1,NONE,R1->NONE,-2,135638738.714507,0.0,-135638738.714507,1726361261.285493,1862000000.0,135638738.7145071
LA-0858,858,f661e0e58db6ebbd7a9c7dd060beefe85d885b3a34c80057be156cb9c853d8e1,P4,P4,P4->P4,1224786121.36989,1223027580.306051,-1758541.0638389587,0.9999999999999996,0.9999999999999998,2.220446049250313e-16,h09,h09,1216307528.4281895,222231581.89050734,h19,994075946.5376822,0.8172899725633591,0.0,0.0,0.0,382461.89001530973,382461.89001530973,0.0,R0,R0,R0->R0,0,303624.4595813168,303624.4595813168,0.0,10096375.540418683,10096375.540418683,0.0,0.0,0.0,0.0,1121173.3021857513,1183405.6568810998,62232.354695348535,R0,R0,R0->R0,0,890064.2047225214,939468.5128539581,49404.3081314367,8667279.859663768,8617875.551532332,-49404.308131435886,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,1862000000.0,1862000000.0,0.0
LA-0859,859,ed2a565889144395e654250ec9fecba100bdf2e5828b3b26c5a6b2f64adae66e,P1,P2,P1->P2,1228815568.8044658,1227527130.9385989,-1288437.8658668995,1.0,1.0,0.0,h09,h09,1215035272.2763233,200140156.63877654,h19,1014895115.6375468,0.8352803731665983,11195500.807553409,16303725.282014463,5108224.474461054,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,3258490.536086294,0.0,-3258490.536086294,537316.6800610992,0.0,-537316.6800610992,0.0,0.0,0.0,NONE,NONE,NONE->NONE,0,0.0,0.0,0.0,9214594.57762942,9557344.06438629,342749.48675686866,36467997.42495435,0.0,-36467997.42495435,0.0,70217462.03827956,70217462.03827956,NONE,R0,NONE->R0,1,0.0,57718029.5476903,57718029.5476903,1838737391.8132737,1804281970.4523096,-34455421.36096406
