simulation_id,sample_index,input_sha256,BETA2_policy_label,BETA2_T_COST,BETA2_worst_total_shortage,BETA2_worst_shortage_penalty,BETA2_normalized_shortage_value,BETA2_budget_usage,BETA2_worst_scenario,BETA2_C_Q,BETA2_C_F,BETA2_C_R,BETA2_Q_Water,BETA2_F_Water,BETA2_R_Water,BETA2_worst_shortage_Water,BETA2_weighted_shortage_loss_Water,BETA2_Q_Vaccine,BETA2_F_Vaccine,BETA2_R_Vaccine,BETA2_worst_shortage_Vaccine,BETA2_weighted_shortage_loss_Vaccine,BETA2_Q_Crackers,BETA2_F_Crackers,BETA2_R_Crackers,BETA2_worst_shortage_Crackers,BETA2_weighted_shortage_loss_Crackers,BETA4_policy_label,BETA4_T_COST,BETA4_worst_total_shortage,BETA4_worst_shortage_penalty,BETA4_normalized_shortage_value,BETA4_budget_usage,BETA4_worst_scenario,BETA4_C_Q,BETA4_C_F,BETA4_C_R,BETA4_Q_Water,BETA4_F_Water,BETA4_R_Water,BETA4_worst_shortage_Water,BETA4_weighted_shortage_loss_Water,BETA4_Q_Vaccine,BETA4_F_Vaccine,BETA4_R_Vaccine,BETA4_worst_shortage_Vaccine,BETA4_weighted_shortage_loss_Vaccine,BETA4_Q_Crackers,BETA4_F_Crackers,BETA4_R_Crackers,BETA4_worst_shortage_Crackers,BETA4_weighted_shortage_loss_Crackers,BETA6_policy_label,BETA6_T_COST,BETA6_worst_total_shortage,BETA6_worst_shortage_penalty,BETA6_normalized_shortage_value,BETA6_budget_usage,BETA6_worst_scenario,BETA6_C_Q,BETA6_C_F,BETA6_C_R,BETA6_Q_Water,BETA6_F_Water,BETA6_R_Water,BETA6_worst_shortage_Water,BETA6_weighted_shortage_loss_Water,BETA6_Q_Vaccine,BETA6_F_Vaccine,BETA6_R_Vaccine,BETA6_worst_shortage_Vaccine,BETA6_weighted_shortage_loss_Vaccine,BETA6_Q_Crackers,BETA6_F_Crackers,BETA6_R_Crackers,BETA6_worst_shortage_Crackers,BETA6_weighted_shortage_loss_Crackers,policy_transition_BETA2_BETA4,delta_T_COST_BETA2_BETA4,delta_worst_total_shortage_BETA2_BETA4,delta_worst_shortage_penalty_BETA2_BETA4,delta_normalized_shortage_value_BETA2_BETA4,R_transition_Water_BETA2_BETA4,R_transition_Vaccine_BETA2_BETA4,R_transition_Crackers_BETA2_BETA4,policy_transition_BETA4_BETA6,delta_T_COST_BETA4_BETA6,delta_worst_total_shortage_BETA4_BETA6,delta_worst_shortage_penalty_BETA4_BETA6,delta_normalized_shortage_value_BETA4_BETA6,R_transition_Water_BETA4_BETA6,R_transition_Vaccine_BETA4_BETA6,R_transition_Crackers_BETA4_BETA6,row_sha256
LA-0806,806,e494b69bb75679d4263548470ffe118c7a283a677dd94efc44719a09f764b700,P4,610501094.0842323,1745383145.5410967,591363188.2287939,295681594.1143969,1.0,h09,0.0,5092083.1568486,0.0,0.0,23204521.884963304,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,281520379.899171,R0,1735825801.4767103,325363188.2287946,P4,1201864282.3130262,1683908625.694746,1182726376.4575877,295681594.1143969,1.0,h09,0.0,5092083.1568486,0.0,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,441887098.04781306,R0,1663951281.6303596,623782056.4575893,P4,1793227470.54182,1683908625.694746,1774089564.6863816,295681594.1143969,1.0,h09,0.0,5092083.1568486,0.0,0.0,0.0,NONE,10400000.0,40416480.00000001,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,441887098.04781306,R0,1663951281.6303596,935673084.6863837,P4->P4,591363188.2287939,-61474519.84635067,591363188.2287939,0.0,R0->NONE,NONE->NONE,R0->R0,P4->P4,591363188.2287939,0.0,591363188.2287939,0.0,NONE->NONE,NONE->NONE,R0->R0,def50e61c96125451ff1ae2f0da5671ab02cec1dd8aa7f0f8c1f4af7c312490f
LA-0807,807,ae31859720c70e0d7ddc33ef4c0116d1b1e34af5de49fcd2c4ed4c389f627b03,P4,628014204.8451825,1881252790.27701,608876298.9897441,304438149.49487203,1.0,h09,0.0,7144677.72572601,0.0,0.0,0.0,NONE,10400000.0,13472160.000000002,0.0,1382797.1940207891,R0,8852790.277010063,246390858.98974407,0.0,0.0,NONE,1862000000.0,349013280.0,P4,1236890503.8349268,1838816301.542752,1217752597.9794881,304438149.49487203,1.0,h09,0.0,7144677.72572601,0.0,0.0,20411629.424875688,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,64259425.66689412,R0,1829258957.4783657,685752597.9794897,P4,1845766802.824671,1881252790.27701,1826628896.9692323,304438149.49487203,1.0,h09,0.0,7144677.72572601,0.0,0.0,0.0,NONE,10400000.0,40416480.00000001,0.0,1382797.1940207891,R0,8852790.277010063,739172576.9692323,0.0,0.0,NONE,1862000000.0,1047039839.9999999,P4->P4,608876298.9897443,-42436488.73425794,608876298.9897441,0.0,NONE->R0,R0->NONE,NONE->R0,P4->P4,608876298.9897442,42436488.73425794,608876298.9897442,0.0,R0->NONE,NONE->R0,R0->NONE,838f490d1f0aaaf1a4172f8123d96115c3de7f9159ba0fe38582ebe293e82180
LA-0808,808,0683fb44f7456ecc78ce87deb1e44286aa4dd14dd50d42cce53bccc10630a436,P1,626781460.459649,1871292550.826538,607643554.6042105,303821777.30210525,0.9999999999999972,h09,19137905.855438426,0.0,0.0,18859833.359036155,0.0,NONE,0.0,0.0,480188.1096552934,0.0,NONE,9292550.826538175,258630274.6042105,0.0,0.0,NONE,1862000000.0,349013280.0,P1,1234425015.0638595,1871292550.826538,1215287109.208421,303821777.30210525,0.9999999999999974,h09,19137905.85543843,0.0,0.0,18859833.359036155,0.0,NONE,0.0,0.0,480188.1096552935,0.0,NONE,9292550.826538175,517260549.208421,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1842068569.6680696,1871292550.826538,1822930663.8126311,303821777.3021052,1.0,h09,19137905.85543848,0.0,0.0,18859833.359036155,0.0,NONE,0.0,0.0,480188.1096552968,0.0,NONE,9292550.826538173,775890823.8126314,0.0,0.0,NONE,1862000000.0,1047039839.9999999,P1->P1,607643554.6042105,0.0,607643554.6042105,0.0,NONE->NONE,NONE->NONE,NONE->NONE,P1->P1,607643554.6042101,0.0,607643554.6042101,-5.960464477539063e-08,NONE->NONE,NONE->NONE,NONE->NONE,5c81d36075ed34c761261f3d3064b54e5d08907807366b025ae342cc39f7c146
LA-0809,809,69b46bd9f5f9e4910363194ac5e5f9b9bc743b44edede2beece0be0d4bd40dde,P4,623798628.1764388,1881101325.176811,604660722.3210003,302330361.16050017,1.0,h09,0.0,1941443.448877629,0.0,0.0,0.0,NONE,10400000.0,13472160.000000002,0.0,1200284.9718222173,R0,8701325.176810876,242175282.3210003,0.0,0.0,NONE,1862000000.0,349013280.0,P4,1228459350.4974391,1881101325.176811,1209321444.6420007,302330361.16050017,1.0,h09,0.0,1941443.448877629,0.0,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,1200284.9718222173,R0,8701325.176810876,484350564.6420006,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1833120072.8184392,1881101325.176811,1813982166.9630008,302330361.1605001,1.0,h09,0.0,1941443.448877629,0.0,0.0,0.0,NONE,10400000.0,40416480.00000001,0.0,1200284.9718222173,R0,8701325.176810876,726525846.9630009,0.0,0.0,NONE,1862000000.0,1047039839.9999999,P4->P4,604660722.3210003,0.0,604660722.3210003,0.0,NONE->NONE,R0->R0,NONE->NONE,P4->P4,604660722.3210001,0.0,604660722.3210001,-5.960464477539063e-08,NONE->NONE,R0->R0,NONE->NONE,43c71b33bf2a67ac8afdcf6bd3880b2dde6ac97733250a8214dd4a06159e9121
LA-0810,810,02548da34bb70fbd57dc90a9a0442b4f0c84561dce7c69578872ec000c1ee761,P1,622550938.7128751,1871140548.7517045,603413032.8574367,301706516.4287183,1.0,h09,19137905.85543848,0.0,0.0,15617139.94355356,0.0,NONE,0.0,0.0,625879.8774971446,0.0,NONE,9140548.751704395,254399752.85743672,0.0,0.0,NONE,1862000000.0,349013280.0,P1,1225963971.5703118,1871140548.7517045,1206826065.7148733,301706516.4287183,1.0,h09,19137905.85543848,0.0,0.0,15617139.94355356,0.0,NONE,0.0,0.0,625879.8774971446,0.0,NONE,9140548.751704395,508799505.71487343,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1829377004.4277484,1871140548.7517045,1810239098.57231,301706516.4287183,1.0,h09,19137905.85543848,0.0,0.0,15617139.94355356,0.0,NONE,0.0,0.0,625879.8774971446,0.0,NONE,9140548.751704395,763199258.5723102,0.0,0.0,NONE,1862000000.0,1047039839.9999999,P1->P1,603413032.8574367,0.0,603413032.8574367,0.0,NONE->NONE,NONE->NONE,NONE->NONE,P1->P1,603413032.8574367,0.0,603413032.8574367,0.0,NONE->NONE,NONE->NONE,NONE->NONE,96e625fac86848e453671f3e3ff9e36553e5f5ca77ae7b0f4fe67a9044f64519
LA-0811,811,312297d7ffeb4cd6ed51258762dbdb3024fb17d65df4453dadcb169489869a9e,P4,613508395.3311375,1761427219.6282992,594370489.4756991,297185244.73784953,1.0,h09,0.0,6188274.516660547,0.0,0.0,14851694.27563766,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,157271051.7944901,R0,1751869875.5639129,328370489.47569984,P4,1207878884.8068366,1699952699.7819486,1188740978.9513981,297185244.73784953,1.0,h09,0.0,6188274.516660547,0.0,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,259911282.07970685,R0,1679995355.7175622,629796658.9513997,P4,1802249374.2825356,1761427219.6282992,1783111468.427097,297185244.73784953,0.9999999999999998,h09,0.0,6188274.516660546,0.0,0.0,14851694.27563766,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,157271051.79449007,R0,1751869875.5639129,985111468.4270993,P4->P4,594370489.4756991,-61474519.84635067,594370489.4756991,0.0,R0->NONE,NONE->NONE,R0->R0,P4->P4,594370489.475699,61474519.84635067,594370489.475699,0.0,NONE->R0,NONE->NONE,R0->R0,2639ffd5b1bd162ba890a1043819df319b573b4c63743859859fc3303eb169f4
LA-0812,812,bcbc89e6952ba2c7f23dfdf3868686586ad95f5505a9aefb9f98a9bdcce2d7bf,P4,628230154.1546606,1881260549.3065257,609092248.2992221,304546124.14961106,1.0,h09,0.0,5100790.969057893,3435744.333622427,0.0,0.0,NONE,10400000.0,13472160.000000002,0.0,758814.4288451038,R2,8860549.306525659,246606808.29922214,0.0,0.0,NONE,1862000000.0,349013280.0,P4,1237322402.453883,1839968399.864765,1218184496.5984445,304546124.1496111,1.0,h09,0.0,5100790.969057893,3435744.333622427,0.0,11325673.695104828,R2,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,34400584.07478731,R2,1830411055.8003786,686184496.5984459,P4,1846414650.753105,1778493880.018414,1827276744.8976665,304546124.14961106,1.0,h09,0.0,5100790.969057893,3435744.333622427,0.0,0.0,NONE,10400000.0,40416480.00000001,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,112672445.49518208,R2,1758536535.9540277,988860264.8976687,P4->P4,609092248.2992224,-41292149.44176078,609092248.2992224,5.960464477539063e-08,NONE->R2,R2->NONE,NONE->R2,P4->P4,609092248.299222,-61474519.84635091,609092248.299222,-5.960464477539063e-08,R2->NONE,NONE->NONE,R2->R2,b1ce05dff91b56cd7da7da666aceb7579cc4035df1202c2d4b283099eb317ece
LA-0813,813,92281bbc6a8ec9104aa6945558937cc9273fee3e3871716dd43e77ceca8869d5,P1,621521813.254061,1871103572.4130003,602383907.3986225,301191953.69931126,1.0,h09,19137905.85543848,0.0,0.0,14990166.86098433,0.0,NONE,0.0,0.0,654049.304909748,0.0,NONE,9103572.413000233,253370627.3986225,0.0,0.0,NONE,1862000000.0,349013280.0,P1,1223905720.6526835,1871103572.4130003,1204767814.797245,301191953.69931126,1.0,h09,19137905.85543848,0.0,0.0,14990166.86098433,0.0,NONE,0.0,0.0,654049.304909748,0.0,NONE,9103572.413000233,506741254.797245,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1826289628.051306,1871103572.4130003,1807151722.1958675,301191953.69931126,1.0,h09,19137905.85543848,0.0,0.0,14990166.86098433,0.0,NONE,0.0,0.0,654049.304909748,0.0,NONE,9103572.413000233,760111882.1958675,0.0,0.0,NONE,1862000000.0,1047039839.9999999,P1->P1,602383907.3986225,0.0,602383907.3986225,0.0,NONE->NONE,NONE->NONE,NONE->NONE,P1->P1,602383907.3986225,0.0,602383907.3986225,0.0,NONE->NONE,NONE->NONE,NONE->NONE,4179349162286d3941941ab519c85bd839a1d945e2fabff2de11331b29a985f1
LA-0814,814,40c804a4dfd5fd80fb434378b2ece88893d2f079a5368913575cd0db54d7c969,P1,623657275.8755049,1871180299.2964957,604519370.0200664,302259685.0100332,1.0,h09,19137905.85543848,0.0,0.0,16352403.787141168,0.0,NONE,0.0,0.0,592845.0279208618,0.0,NONE,9180299.296495631,255506090.0200664,0.0,0.0,NONE,1862000000.0,349013280.0,P1,1228176645.8955712,1871180299.2964957,1209038740.0401328,302259685.0100332,1.0,h09,19137905.85543848,0.0,0.0,16352403.787141168,0.0,NONE,0.0,0.0,592845.0279208618,0.0,NONE,9180299.296495631,511012180.0401328,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1832696015.9156377,1871180299.2964957,1813558110.0601993,302259685.0100332,1.0,h09,19137905.85543848,0.0,0.0,16352403.787141168,0.0,NONE,0.0,0.0,592845.0279208618,0.0,NONE,9180299.296495631,766518270.0601993,0.0,0.0,NONE,1862000000.0,1047039839.9999999,P1->P1,604519370.0200664,0.0,604519370.0200664,0.0,NONE->NONE,NONE->NONE,NONE->NONE,P1->P1,604519370.0200665,0.0,604519370.0200665,0.0,NONE->NONE,NONE->NONE,NONE->NONE,800d68258032e5f561efb6f107f96c5cc92e2f9e80db63ac3c75aeb93fe63bc1
LA-0815,815,47130ec179402d557d1d06494f2e951c7c4d952a0aca31958068027ec49dcb62,P4,618180827.3396645,1724880313.9973073,599042921.484226,299521460.742113,1.0,h09,0.0,9429845.649215251,0.0,0.0,0.0,NONE,10400000.0,13472160.000000002,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,335199700.5972932,R0,1704922969.932921,319570761.4842267,P4,1217223748.8238902,1786354833.843658,1198085842.9684517,299521460.74211293,1.0,h09,0.0,9429845.649215251,0.0,0.0,22193422.45472258,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,181820702.2626387,R0,1776797489.7792716,666085842.9684533,P4,1816266670.3081162,1786354833.843658,1797128764.4526777,299521460.74211293,1.0,h09,0.0,9429845.649215251,0.0,0.0,22193422.45472258,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,181820702.2626387,R0,1776797489.7792716,999128764.4526799,P4->P4,599042921.4842257,61474519.84635067,599042921.4842257,-5.960464477539063e-08,NONE->R0,NONE->NONE,R0->R0,P4->P4,599042921.484226,0.0,599042921.484226,0.0,R0->R0,NONE->NONE,R0->R0,50f7ac317f97cbba359c7c7cf77711141c55ad4e5f3f345b0f4ff7425cbd524c
LA-0816,816,af0227d8c7fb016984aacc037bd180901f98dff0e53e6bb46f414d29acce3b5b,P4,621255061.9058826,1802755999.9032943,602117156.0504441,301058578.02522206,1.0,h09,0.0,3570030.953337241,0.0,0.0,23306391.117318098,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,154183753.50150225,R0,1793198655.838908,336117156.0504449,P4,1223372217.9563267,1802755999.9032943,1204234312.1008883,301058578.02522206,1.0,h09,0.0,3570030.953337241,0.0,0.0,23306391.117318098,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,154183753.50150225,R0,1793198655.838908,672234312.1008898,P4,1825489374.0067708,1741281480.0569434,1806351468.1513324,301058578.02522206,1.0,h09,0.0,3570030.9533372405,0.0,0.0,0.0,NONE,10400000.0,40416480.00000001,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,315254491.0888575,R0,1721324135.992557,967934988.1513345,P4->P4,602117156.0504441,0.0,602117156.0504441,0.0,R0->R0,NONE->NONE,R0->R0,P4->P4,602117156.0504441,-61474519.84635091,602117156.0504441,0.0,R0->NONE,NONE->NONE,R0->R0,000746c4fc73182329a76e4a8b519812407a43ea04e0c3104866e568947859ee
LA-0817,817,0d177fcf62f8f686342e0eb4198aa944da022752cf463e996c08add317c17b13,P4,621674946.1692892,1804996099.4733255,602537040.3138508,301268520.1569254,1.0000000000000002,h09,0.0,1847522.418347771,0.0,0.0,15279798.837785047,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,97792541.12923282,R0,1795438755.4089391,336537040.31385154,P4,1224211986.48314,1743521579.6269743,1205074080.6277015,301268520.1569254,1.0,h09,0.0,1847522.4183477715,0.0,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,203391406.9767934,R0,1723564235.562588,646129760.627703,P4,1826749026.7969906,1804996099.4733255,1807611120.9415522,301268520.1569254,1.0000000000000002,h09,0.0,1847522.418347771,0.0,0.0,15279798.837785047,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,97792541.12923282,R0,1795438755.4089391,1009611120.9415545,P4->P4,602537040.3138508,-61474519.84635115,602537040.3138508,0.0,R0->NONE,NONE->NONE,R0->R0,P4->P4,602537040.3138506,61474519.84635115,602537040.3138506,0.0,NONE->R0,NONE->NONE,R0->R0,84d5d5d32672c9638512d69b783e8b580277725f39010b83c68eb4ec72c14cd6
LA-0818,818,eff11661a0d1ff4c2cf40202c88046cf713057dea705241e476bc8fec54053b5,P4,616499798.8371611,1715911958.776952,597361892.9817226,298680946.4908613,1.0,h09,0.0,7790455.036738801,0.0,0.0,0.0,NONE,10400000.0,13472160.000000002,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,210452889.11117965,R0,1695954614.7125657,317889732.9817233,P4,1213861691.8188837,1715911958.776952,1194723785.9634452,298680946.4908613,1.0,h09,0.0,7790455.036738802,0.0,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,210452889.11117968,R0,1695954614.7125657,635779465.9634466,P4,1811223584.800606,1777386478.6233027,1792085678.9451675,298680946.49086124,1.0,h09,0.0,7790455.036738802,0.0,0.0,13181396.417416127,R0,5.587935447692871e-09,2.171583473682404e-08,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,119356106.57212263,R0,1767829134.5589163,994085678.9451697,P4->P4,597361892.9817226,0.0,597361892.9817226,0.0,NONE->NONE,NONE->NONE,R0->R0,P4->P4,597361892.9817224,61474519.84635067,597361892.9817224,-5.960464477539063e-08,NONE->R0,NONE->NONE,R0->R0,ff390fa1987c16f6006b0654e685552de47f0ab3cfc1f784dc94251c28a8a5cb
LA-0819,819,44d02b4dd90865d3198a2f35e2a4573b642e525a76e7929933bda45f674eb656,P4,618794388.0282007,1728153685.1482692,599656482.1727623,299828241.08638114,1.0,h09,0.0,5717164.868997577,0.0,0.0,0.0,NONE,10400000.0,13472160.000000002,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,357522755.94595927,R0,1708196341.0838828,320184322.172763,P4,1218450870.2009628,1789628204.99462,1199312964.3455243,299828241.0863811,1.0,h09,0.0,5717164.868997577,0.0,0.0,24175215.908653144,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,190447560.2136221,R0,1780070860.9302337,667312964.345526,P4,1818107352.3737252,1789628204.99462,1798969446.5182867,299828241.08638114,1.0,h09,0.0,5717164.868997577,0.0,0.0,24175215.908653144,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,190447560.2136221,R0,1780070860.9302337,1000969446.5182889,P4->P4,599656482.172762,61474519.84635091,599656482.172762,-5.960464477539063e-08,NONE->R0,NONE->NONE,R0->R0,P4->P4,599656482.1727624,0.0,599656482.1727624,5.960464477539063e-08,R0->R0,NONE->NONE,R0->R0,f280eba2b3072b1fa7172dbae0f0aec42fac7e2e355e8dd859ef50102946f653
LA-0820,820,aa1c00a7484e0f33ed7a8831163cf88f55dfedb23fd25ec53dd1ae18ff2c5d0c,P4,611740282.2846988,1870752123.3267195,592602376.4292604,296301188.2146302,1.0,h09,0.0,5709196.084161975,0.0,0.0,12476053.677534519,R0,0.0,0.0,0.0,965959.3409032066,R0,8752123.326719617,243589096.4292604,0.0,0.0,NONE,1862000000.0,349013280.0,P4,1204342658.7139592,1870752123.3267195,1185204752.8585207,296301188.2146302,1.0,h09,0.0,5709196.084161975,0.0,0.0,12476053.677534519,R0,0.0,0.0,0.0,965959.3409032066,R0,8752123.326719617,487178192.8585208,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1796945035.1432197,1690519744.9887416,1777807129.2877812,296301188.2146302,1.0,h09,0.0,5709196.0841619745,0.0,0.0,0.0,NONE,10400000.0,40416480.00000001,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,229652477.11212263,R0,1670562400.9243553,939390649.2877834,P4->P4,592602376.4292604,0.0,592602376.4292604,0.0,R0->R0,R0->R0,NONE->NONE,P4->P4,592602376.4292605,-180232378.3379779,592602376.4292605,0.0,R0->NONE,R0->NONE,NONE->R0,6a8e8b8c3c9f1cca3030b7cd2fd21e7b08a3df4ad81da900550b77039355c35f
LA-0821,821,7ec5475d5d83caf4de7b00abefb6fd0b2c83ff488529e5cbd8982eee61435cfe,P4,616793463.4951311,1778953191.4805913,597655557.6396927,298827778.81984633,1.0,h09,0.0,1657839.5708882813,0.0,0.0,15157413.563975638,R0,5.587935447692871e-09,7.238611578941346e-09,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,134965330.62058493,R0,1769395847.416205,331655557.63969344,P4,1214449021.1348238,1880849630.5561833,1195311115.2793853,298827778.81984633,1.0,h09,0.0,1657839.570888281,0.0,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,1614429.976368801,R0,8449630.556183267,470340235.2793854,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1812104578.7745166,1870008429.6078296,1792966672.919078,298827778.81984633,1.0,h09,0.0,1657839.5708882813,0.0,0.0,0.0,NONE,10400000.0,40416480.00000001,0.0,1507297.35067844,R0,8523137.77444825,711647911.6153312,0.0,15907571.693417287,R0,1851085291.8333814,1040902281.3037469,P4->P4,597655557.6396927,101896439.07559204,597655557.6396927,0.0,R0->NONE,NONE->R0,R0->NONE,P4->P4,597655557.6396928,-10841200.948353767,597655557.6396928,0.0,NONE->NONE,R0->R0,NONE->R0,eaca275654592c935babae04e420c6aadddb682efc81ce7bf8310f90dcf7f9d8
LA-0822,822,8ad932e336b432a3706e65ef3fac89afc4966ac1c4aba6ff98cbed8ddf118ae3,P4,623087072.1105492,1751055328.78009,603949166.2551107,301974583.1275554,1.0,h09,0.0,8171181.165855518,0.0,0.0,0.0,NONE,10400000.0,13472160.000000002,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,349133934.7442563,R0,1731097984.7157037,324477006.2551115,P4,1227036238.36566,1871159811.952253,1207898332.5102215,301974583.1275554,1.0,h09,0.0,8171181.165855518,0.0,0.0,27738250.732461113,R0,0.0,0.0,0.0,1060273.5962070022,R0,9159811.952253187,509871772.5102214,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1830985404.6207707,1751055328.78009,1811847498.7653322,301974583.1275554,1.0,h09,0.0,8171181.165855518,0.0,0.0,0.0,NONE,10400000.0,40416480.00000001,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,349133934.7442563,R0,1731097984.7157037,973431018.7653344,P4->P4,603949166.2551107,120104483.17216301,603949166.2551107,0.0,NONE->R0,NONE->R0,R0->NONE,P4->P4,603949166.2551107,-120104483.17216301,603949166.2551107,0.0,R0->NONE,R0->NONE,NONE->R0,78a9f8700b0d1eea36db0908992698c30d7dcd41af3b9825e698c6c05fa387ff
LA-0823,823,6f809ad11a745d82be62dae74e5bdc412b9cebba096be162e1e10af3be8563cd,P4,600276615.6265974,1690835138.4047608,581138709.7711589,290569354.88557947,1.0,h09,0.0,5612821.110833179,0.0,0.0,13752139.445547482,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,238972785.87866166,R0,1681277794.3403745,315138709.77115977,P4,1181415325.3977563,1690835138.4047608,1162277419.5423179,290569354.88557947,1.0,h09,0.0,5612821.110833179,0.0,0.0,13752139.445547482,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,238972785.87866166,R0,1681277794.3403745,630277419.5423195,P4,1762554035.1689155,1690835138.4047608,1743416129.313477,290569354.8855795,1.0,h09,0.0,5612821.110833178,0.0,0.0,13752139.445547482,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,238972785.87866163,R0,1681277794.3403745,945416129.3134793,P4->P4,581138709.7711589,0.0,581138709.7711589,0.0,R0->R0,NONE->NONE,R0->R0,P4->P4,581138709.7711592,0.0,581138709.7711592,5.960464477539063e-08,R0->R0,NONE->NONE,R0->R0,e171acd579658b0958ede207d5f3ed772b65d6dddfd2777ad89bd81c005418ce
LA-0824,824,3942f6be29995dfa793bfcc6e2fc4ef04bf1df25f3d5b2c24ad373cb26ecf750,P4,602761302.5659084,1704091043.9708667,583623396.71047,291811698.355235,1.0,h09,0.0,2492221.5968791135,0.0,0.0,13408666.874513764,R0,3.725290298461914e-09,4.825741052627564e-09,0.0,0.0,NONE,9557344.06438629,265999999.99999923,0.0,215913445.25589976,R0,1694533699.9064803,317623396.7104707,P4,1186384699.2763784,1704091043.9708667,1167246793.42094,291811698.355235,1.0,h09,0.0,2492221.5968791135,0.0,0.0,13408666.874513764,R0,3.725290298461914e-09,9.651482105255128e-09,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,215913445.25589976,R0,1694533699.9064803,635246793.4209414,P4,1770008095.986848,1704091043.9708667,1750870190.1314096,291811698.3552349,1.0,h09,0.0,2492221.5968791135,0.0,0.0,13408666.874513764,R0,3.725290298461914e-09,1.4477223157882692e-08,0.0,0.0,NONE,9557344.06438629,797999999.9999977,0.0,215913445.25589976,R0,1694533699.9064803,952870190.1314119,P4->P4,583623396.71047,0.0,583623396.71047,0.0,R0->R0,NONE->NONE,R0->R0,P4->P4,583623396.7104697,0.0,583623396.7104697,-5.960464477539063e-08,R0->R0,NONE->NONE,R0->R0,a9a3619208b79f382418f78f41d70ec880326f0ac5c22337e21b72aa8610cb33
