simulation_id,sample_index,input_sha256,BETA2_policy_label,BETA2_T_COST_REF,BETA2_reference_shortage_loss,BETA2_first_stage_cost,BETA2_C_Q,BETA2_C_F,BETA2_C_R,BETA2_emergency_expenditure,BETA2_Q_Water,BETA2_F_Water,BETA2_R_Water,BETA2_shortage_Water,BETA2_reference_shortage_loss_Water,BETA2_Q_Vaccine,BETA2_F_Vaccine,BETA2_R_Vaccine,BETA2_shortage_Vaccine,BETA2_reference_shortage_loss_Vaccine,BETA2_Q_Crackers,BETA2_F_Crackers,BETA2_R_Crackers,BETA2_shortage_Crackers,BETA2_reference_shortage_loss_Crackers,BETA4_policy_label,BETA4_T_COST_REF,BETA4_reference_shortage_loss,BETA4_first_stage_cost,BETA4_C_Q,BETA4_C_F,BETA4_C_R,BETA4_emergency_expenditure,BETA4_Q_Water,BETA4_F_Water,BETA4_R_Water,BETA4_shortage_Water,BETA4_reference_shortage_loss_Water,BETA4_Q_Vaccine,BETA4_F_Vaccine,BETA4_R_Vaccine,BETA4_shortage_Vaccine,BETA4_reference_shortage_loss_Vaccine,BETA4_Q_Crackers,BETA4_F_Crackers,BETA4_R_Crackers,BETA4_shortage_Crackers,BETA4_reference_shortage_loss_Crackers,BETA6_policy_label,BETA6_T_COST_REF,BETA6_reference_shortage_loss,BETA6_first_stage_cost,BETA6_C_Q,BETA6_C_F,BETA6_C_R,BETA6_emergency_expenditure,BETA6_Q_Water,BETA6_F_Water,BETA6_R_Water,BETA6_shortage_Water,BETA6_reference_shortage_loss_Water,BETA6_Q_Vaccine,BETA6_F_Vaccine,BETA6_R_Vaccine,BETA6_shortage_Vaccine,BETA6_reference_shortage_loss_Vaccine,BETA6_Q_Crackers,BETA6_F_Crackers,BETA6_R_Crackers,BETA6_shortage_Crackers,BETA6_reference_shortage_loss_Crackers,delta_T_COST_REF_BETA2_BETA4,delta_reference_shortage_loss_BETA2_BETA4,delta_first_stage_cost_BETA2_BETA4,delta_C_Q_BETA2_BETA4,delta_C_F_BETA2_BETA4,delta_C_R_BETA2_BETA4,delta_emergency_expenditure_BETA2_BETA4,T_COST_REF_direction_BETA2_BETA4,reference_shortage_direction_BETA2_BETA4,policy_transition_BETA2_BETA4,delta_Q_Water_BETA2_BETA4,delta_F_Water_BETA2_BETA4,delta_shortage_Water_BETA2_BETA4,delta_reference_shortage_loss_Water_BETA2_BETA4,R_transition_Water_BETA2_BETA4,delta_Q_Vaccine_BETA2_BETA4,delta_F_Vaccine_BETA2_BETA4,delta_shortage_Vaccine_BETA2_BETA4,delta_reference_shortage_loss_Vaccine_BETA2_BETA4,R_transition_Vaccine_BETA2_BETA4,delta_Q_Crackers_BETA2_BETA4,delta_F_Crackers_BETA2_BETA4,delta_shortage_Crackers_BETA2_BETA4,delta_reference_shortage_loss_Crackers_BETA2_BETA4,R_transition_Crackers_BETA2_BETA4,delta_T_COST_REF_BETA4_BETA6,delta_reference_shortage_loss_BETA4_BETA6,delta_first_stage_cost_BETA4_BETA6,delta_C_Q_BETA4_BETA6,delta_C_F_BETA4_BETA6,delta_C_R_BETA4_BETA6,delta_emergency_expenditure_BETA4_BETA6,T_COST_REF_direction_BETA4_BETA6,reference_shortage_direction_BETA4_BETA6,policy_transition_BETA4_BETA6,delta_Q_Water_BETA4_BETA6,delta_F_Water_BETA4_BETA6,delta_shortage_Water_BETA4_BETA6,delta_reference_shortage_loss_Water_BETA4_BETA6,R_transition_Water_BETA4_BETA6,delta_Q_Vaccine_BETA4_BETA6,delta_F_Vaccine_BETA4_BETA6,delta_shortage_Vaccine_BETA4_BETA6,delta_reference_shortage_loss_Vaccine_BETA4_BETA6,R_transition_Vaccine_BETA4_BETA6,delta_Q_Crackers_BETA4_BETA6,delta_F_Crackers_BETA4_BETA6,delta_shortage_Crackers_BETA4_BETA6,delta_reference_shortage_loss_Crackers_BETA4_BETA6,R_transition_Crackers_BETA4_BETA6,audit_row_sha256
LA-0856,856,bc94d827ccfcee5cc63f8ea664968475aa084c76ddda6fd3e9f652d9017ccccf,P1,1225077956.099869,1205940050.2444305,19137905.85543848,19137905.85543848,0.0,0.0,0.0,15340931.377401091,0.0,NONE,0.0,0.0,638289.7199150798,0.0,NONE,9124631.543626588,507913490.2444304,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1225077956.099869,1205940050.2444305,19137905.85543848,19137905.85543848,0.0,0.0,0.0,15340931.377401091,0.0,NONE,0.0,0.0,638289.7199150798,0.0,NONE,9124631.543626588,507913490.2444304,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1225077956.099869,1205940050.2444305,19137905.85543848,19137905.85543848,0.0,0.0,0.0,15340931.377401091,0.0,NONE,0.0,0.0,638289.7199150798,0.0,NONE,9124631.543626588,507913490.2444304,0.0,0.0,NONE,1862000000.0,698026560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P1->P1,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P1->P1,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,726ad71e8bc1980af1aee1bcdbda0dfd14827fe86eeb6d0bdd93ccb0c9cb8a9a
LA-0857,857,bfe1f3086663b3b8a0ddb0f8144ea3689c46055c5db89cdf3154a1f6aae6494f,P4,1222482241.035454,1203344335.1800156,5971068.510575258,0.0,4183260.143021273,1787808.3675539852,13166837.344863221,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,1427396.0482402663,R1,8593946.809068978,478373455.1800156,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1222482241.035454,1203344335.1800156,5971068.510575258,0.0,4183260.143021273,1787808.3675539852,13166837.344863221,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,1427396.0482402663,R1,8593946.809068978,478373455.1800156,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1222482241.035454,1203344335.1800156,5971068.510575257,0.0,4183260.143021272,1787808.367553985,13166837.34486322,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,1427396.048240266,R1,8593946.809068978,478373455.1800156,0.0,0.0,NONE,1862000000.0,698026560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R1->R1,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,-9.313225746154785e-10,0.0,-9.313225746154785e-10,-2.3283064365386963e-10,-1.862645149230957e-09,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,NONE->NONE,0.0,-2.3283064365386963e-10,0.0,0.0,R1->R1,0.0,0.0,0.0,0.0,NONE->NONE,1bd876a8dce33b15db88c1bfbcf93035ad47f4884df6c3d05ce3b92b5acd7334
LA-0858,858,f661e0e58db6ebbd7a9c7dd060beefe85d885b3a34c80057be156cb9c853d8e1,P4,1223027580.306051,1203889674.4506125,6720051.877861619,0.0,6720051.877861619,0.0,12417853.97757686,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,178361008.18736988,R0,1720404808.073554,644945354.450614,P4,1223027580.306051,1203889674.4506125,6720051.877861618,0.0,6720051.877861618,0.0,12417853.977576856,0.0,382461.89001530973,R0,10096375.540418683,26157689.750116725,0.0,1183405.6568810998,R0,8617875.551532332,479705424.7004957,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1223027580.306051,1203889674.4506125,6720051.877861619,0.0,6720051.877861619,0.0,12417853.97757686,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,178361008.18736988,R0,1720404808.073554,644945354.450614,0.0,0.0,-9.313225746154785e-10,0.0,-9.313225746154785e-10,0.0,-3.725290298461914e-09,unchanged,unchanged,P4->P4,0.0,382461.89001530973,-303624.4595813174,-786630.2498832792,NONE->R0,0.0,1183405.6568810998,-939468.5128539577,-52294575.29950273,NONE->R0,0.0,-178361008.18736988,141595191.92644596,53081205.549386024,R0->NONE,0.0,0.0,9.313225746154785e-10,0.0,9.313225746154785e-10,0.0,3.725290298461914e-09,unchanged,unchanged,P4->P4,0.0,-382461.89001530973,303624.4595813174,786630.2498832792,R0->NONE,0.0,-1183405.6568810998,939468.5128539577,52294575.29950273,R0->NONE,0.0,178361008.18736988,-141595191.92644596,-53081205.549386024,NONE->R0,4a247d8e3c3b71eed6dc274414170e095c72c2dad3631e8ea77b6793f65e0f63
LA-0859,859,ed2a565889144395e654250ec9fecba100bdf2e5828b3b26c5a6b2f64adae66e,P2,1227527130.9385989,1208389225.0831604,12491858.662275536,10559922.865160769,1931935.7971147674,0.0,6646047.193162942,16303725.282014463,0.0,NONE,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,70217462.03827956,R0,1804281970.4523096,676389225.0831618,P2,1227527130.9385989,1208389225.0831604,12491858.662275536,10559922.865160769,1931935.7971147674,0.0,6646047.193162942,16303725.282014463,0.0,NONE,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,70217462.03827956,R0,1804281970.4523096,676389225.0831618,P2,1227527130.9385989,1208389225.0831604,12491858.662275536,10559922.865160769,1931935.7971147674,0.0,6646047.193162942,16303725.282014463,0.0,NONE,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,70217462.03827956,R0,1804281970.4523096,676389225.0831618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P2->P2,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P2->P2,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R0->R0,6487c54c318896e611b3fa5eb041e9d7146af4dcd7340b9feb277dee7e611f7f
LA-0860,860,ca94af9af335cb451dda82a8bac72ed429bc747d43fec3dadef9d1f81ec9bc59,P4,1224796868.024327,1205658962.1688886,2606898.4600949557,0.0,2606898.4600949557,0.0,16531007.395343523,0.0,20529902.358297773,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,128313984.62352875,R0,1796998938.7774494,673658962.1688902,P4,1224796868.024327,1205658962.1688886,2606898.4600949557,0.0,2606898.4600949557,0.0,16531007.395343523,0.0,20529902.358297773,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,128313984.62352876,R0,1796998938.7774494,673658962.1688902,P4,1224796868.024327,1205658962.1688886,2606898.460094956,0.0,2606898.460094956,0.0,16531007.395343522,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,270196376.40190554,R0,1725124418.9310985,646714642.1688901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,NONE->NONE,0.0,1.4901161193847656e-08,0.0,0.0,R0->R0,0.0,0.0,4.656612873077393e-10,0.0,4.656612873077393e-10,0.0,-1.862645149230957e-09,unchanged,unchanged,P4->P4,0.0,-20529902.358297773,10400000.0,26944320.000000004,R0->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,141882391.77837676,-71874519.84635091,-26944320.00000012,R0->R0,073fa526c5cd873f31fbe555e5c9d7175f16287e580bb9358766bd76ef909cb1
LA-0861,861,ffc1e96a5bf502145b083b5451c73e59822e593e2f149ae8bb8b5c8232039204,P4,1225434248.952037,1206296343.0965986,3475113.931957808,0.0,3475113.931957808,0.0,15662791.92348067,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,1967186.105432031,R0,8646979.431887731,481325463.0965987,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1225434248.952037,1206296343.0965986,3475113.9319578074,0.0,3475113.9319578074,0.0,15662791.923480669,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,1967186.1054320307,R0,8646979.431887731,481325463.0965987,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1225434248.9520373,1206296343.0965989,3475113.9319578083,0.0,3475113.9319578083,0.0,15662791.923480669,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,292097330.80657434,R0,1726824645.4774868,647352023.0966003,0.0,0.0,-4.656612873077393e-10,0.0,-4.656612873077393e-10,0.0,-1.862645149230957e-09,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,NONE->NONE,0.0,-2.3283064365386963e-10,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,NONE->NONE,2.384185791015625e-07,2.384185791015625e-07,9.313225746154785e-10,0.0,9.313225746154785e-10,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,NONE->NONE,0.0,-1967186.1054320307,910364.6324985586,50674536.903399765,R0->NONE,0.0,292097330.80657434,-135175354.52251315,-50674536.903399706,NONE->R0,2df232c27235144cb40cf577d5a021ba533809c825397360a6449d9870836642
LA-0862,862,1c4582bc1dfe30339b657dd77bde26401a840d7b9e14e11ca62b5a7daa755775,P4,1230428497.6722949,1211290591.8168564,10244477.166596338,0.0,10244477.166596338,0.0,8893428.68884214,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,296211340.65583915,R0,1740146905.1879478,652346271.8168578,P4,1230428497.6722949,1211290591.8168564,10244477.166596336,0.0,10244477.166596336,0.0,8893428.688842142,0.0,25281244.99071838,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,121492365.19181545,R0,1812021425.0342987,679290591.8168578,P4,1230428497.6722949,1211290591.8168564,10244477.166596336,0.0,10244477.166596336,0.0,8893428.688842142,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,296211340.6558391,R0,1740146905.1879478,652346271.8168578,0.0,0.0,-1.862645149230957e-09,0.0,-1.862645149230957e-09,0.0,1.862645149230957e-09,unchanged,unchanged,P4->P4,0.0,25281244.99071838,-10400000.0,-26944320.000000004,NONE->R0,0.0,0.0,0.0,0.0,NONE->NONE,0.0,-174718975.4640237,71874519.84635091,26944320.0,R0->R0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,-25281244.99071838,10400000.0,26944320.000000004,R0->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,174718975.46402365,-71874519.84635091,-26944320.0,R0->R0,cc4dcfe414483bbf300dcddc047a2dc7d0ed92b803676d2220d4d8207d237c0b
LA-0863,863,cecd5f045ae418128e0556bca7eeae90f128a1381cb1a3def8a90796cbe039fe,P4,1213135277.696913,1193997371.8414745,8049760.791175106,0.0,7372577.022847403,677183.7683277024,11088145.064263374,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,1617941.2849582334,R1,8426029.244062133,469026491.8414746,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1213135277.696913,1193997371.8414745,8049760.791175105,0.0,7372577.022847402,677183.7683277023,11088145.064263374,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,1617941.2849582331,R1,8426029.244062133,469026491.8414746,0.0,0.0,NONE,1862000000.0,698026560.0,P4,1213135277.696913,1193997371.8414745,8049760.791175105,0.0,7372577.022847402,677183.7683277023,11088145.064263374,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,1617941.2849582331,R1,8426029.244062133,469026491.8414746,0.0,0.0,NONE,1862000000.0,698026560.0,0.0,0.0,-9.313225746154785e-10,0.0,-9.313225746154785e-10,-1.1641532182693481e-10,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,NONE->NONE,0.0,-2.3283064365386963e-10,0.0,0.0,R1->R1,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R1->R1,0.0,0.0,0.0,0.0,NONE->NONE,2f6517dbf3f5cb0eeefb084bc6c6a24d69785b7a6cc5c7b8390a2546f71a55d9
LA-0864,864,6e9c080510d68ad7eaee7b2b6f33430d7a56e3bfd4b1674ac3ac724b80c44956,P4,1212475580.1543627,1193337674.2989242,9142711.774682602,0.0,9142711.774682602,0.0,9995194.080755876,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,497495496.3290807,R0,1692257133.7466006,634393354.2989256,P4,1212475580.1543627,1193337674.2989242,9142711.774682602,0.0,9142711.774682602,0.0,9995194.080755876,0.0,30481122.865561508,R0,3.725290298461914e-09,9.651482105255128e-09,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,286840104.9502481,R0,1764131653.5929515,661337674.2989256,P4,1212475580.1543627,1193337674.2989242,9142711.774682602,0.0,9142711.774682602,0.0,9995194.080755876,0.0,30481122.865561508,R0,3.725290298461914e-09,9.651482105255128e-09,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,286840104.9502481,R0,1764131653.5929515,661337674.2989256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,30481122.865561508,-10399999.999999996,-26944319.999999993,NONE->R0,0.0,0.0,0.0,0.0,NONE->NONE,0.0,-210655391.37883258,71874519.84635091,26944320.0,R0->R0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R0->R0,570eca86de8f114259a0ae5f5fdb99557c12a3f6c0fd2765222a594bae1df6cf
LA-0865,865,298551a2a715552c1d8ae19d7daae19d0f7c54388d951a3a3b0042a11eaf9aaf,P4,1198623440.8314047,1179485534.9759662,630491.5616127445,0.0,630491.5616127445,0.0,18507414.293825734,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,273123759.1626417,R0,1655306271.2760553,620541214.9759676,P4,1198623440.8314047,1179485534.9759662,630491.5616127445,0.0,630491.5616127445,0.0,18507414.293825734,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,273123759.1626417,R0,1655306271.2760553,620541214.9759676,P4,1198623440.8314047,1179485534.9759662,630491.5616127445,0.0,630491.5616127445,0.0,18507414.293825734,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,273123759.1626417,R0,1655306271.2760553,620541214.9759676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R0->R0,42d8da7042f25301bf06aaba13f6b668d4d175b322bcd3bab6405ddeef4ac53c
LA-0866,866,7903ddb4b2f869dd9596563499c8fc97369af99ec3fb0f55cccc31f99aaa9351,P4,1189062615.3284183,1169924709.4729798,4390223.177680986,0.0,4390223.177680986,0.0,14747682.677757494,0.0,16762133.946744649,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,258399423.4516871,R0,1701677095.265102,637924709.4729813,P4,1189062615.3284183,1169924709.4729798,4390223.177680986,0.0,4390223.177680986,0.0,14747682.677757494,0.0,16762133.946744649,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,258399423.4516871,R0,1701677095.265102,637924709.4729813,P4,1189062615.3284183,1169924709.4729798,4390223.177680985,0.0,4390223.177680985,0.0,14747682.677757492,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,374242724.31923413,R0,1629802575.418751,610980389.4729813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,-9.313225746154785e-10,0.0,-9.313225746154785e-10,0.0,-1.862645149230957e-09,unchanged,unchanged,P4->P4,0.0,-16762133.946744649,10400000.0,26944320.000000004,R0->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,115843300.86754704,-71874519.84635091,-26944320.0,R0->R0,c67373cef5fcdf49427a0ab5bb2b388c749c79cee4104bf6e4afb913180793a4
LA-0867,867,28d7dc1f1b6dced946b0bc1468f120ff95e0d44e9be3e0ae9a3210a423a24db5,P5,1256970879.9999986,1256970879.9999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1238675341.8834758,1219537436.0280373,19137905.85543848,19137905.85543848,0.0,0.0,0.0,21056075.468363512,0.0,NONE,0.0,0.0,381512.60922443337,0.0,NONE,9368907.660750885,521510876.02803725,0.0,0.0,NONE,1862000000.0,698026560.0,P1,1238675341.8834758,1219537436.0280373,19137905.85543848,19137905.85543848,0.0,0.0,0.0,21056075.468363512,0.0,NONE,0.0,0.0,381512.60922443337,0.0,NONE,9368907.660750885,521510876.02803725,0.0,0.0,NONE,1862000000.0,698026560.0,-18295538.11652279,-37433443.97196126,19137905.85543848,19137905.85543848,0.0,0.0,0.0,improved,improved,P5->P1,21056075.468363512,0.0,-10400000.0,-26944320.000000004,NONE->NONE,381512.60922443337,0.0,-188436.403635405,-10489123.9719612,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P1->P1,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,NONE->NONE,3c275bc257abbd621a9fb46fdb43503f046ddca5d4f3520ec30a846c3628e55c
LA-0868,868,0881855ff2a1f8ea7ab82f23db691f8248cd0558cc7b990c41980ad296b3db89,P4,1200100407.9445205,1180962502.089082,7562535.018360047,0.0,7562535.018360047,0.0,11575370.837078432,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,650660716.3280687,R0,1659246110.993074,622018182.0890836,P4,1200100407.9445202,1180962502.0890818,7562535.018360047,0.0,7562535.018360047,0.0,11575370.837078432,0.0,33374804.71006283,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,420007056.37600195,R0,1731120630.8394246,648962502.0890834,P4,1200100407.9445205,1180962502.089082,7562535.018360047,0.0,7562535.018360047,0.0,11575370.837078432,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,650660716.3280687,R0,1659246110.993074,622018182.0890836,-2.384185791015625e-07,-2.384185791015625e-07,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,33374804.71006283,-10400000.0,-26944320.000000004,NONE->R0,0.0,0.0,0.0,0.0,NONE->NONE,0.0,-230653659.95206678,71874519.84635067,26944319.99999988,R0->R0,2.384185791015625e-07,2.384185791015625e-07,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,-33374804.71006283,10400000.0,26944320.000000004,R0->NONE,0.0,0.0,0.0,0.0,NONE->NONE,0.0,230653659.95206678,-71874519.84635067,-26944319.99999988,R0->R0,a356e6f0f600eae47715ad246b6d6f3b17cc4abf4b782727e64bde070bc0d6c5
LA-0869,869,136844f974e29510a79375c73e58c7a6b26db4bab584d54598e68c76b65cfe15,P4,1181442005.8544214,1162304099.998983,6186524.71908404,0.0,6186524.71908404,0.0,12951381.136354437,0.0,13442294.996460235,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,233496586.9128453,R0,1681348964.999425,630304099.9989845,P4,1181442005.8544214,1162304099.998983,6186524.71908404,0.0,6186524.71908404,0.0,12951381.136354437,0.0,13442294.996460235,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,233496586.9128453,R0,1681348964.999425,630304099.9989845,P4,1181442005.8544214,1162304099.998983,6186524.71908404,0.0,6186524.71908404,0.0,12951381.136354437,0.0,13442294.996460235,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,233496586.9128453,R0,1681348964.999425,630304099.9989845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R0->R0,ab8137785ec7686a7facffc7f57470487080bd751899e1cde3c98c315d648e1d
LA-0870,870,7da58d025487dfe864e13961520d49119983573e5dcdf0647955d36ba4f95760,P4,1223234794.909889,1204096889.0544505,5070596.590632203,0.0,5070596.590632203,0.0,14067309.264806274,0.0,0.0,NONE,10400000.0,26944320.000000004,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,170400629.41819382,R0,1720957557.230186,645152569.0544521,P4,1223234794.909889,1204096889.0544505,5070596.590632203,0.0,5070596.590632203,0.0,14067309.264806274,0.0,12564774.908510694,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,83565325.23293585,R0,1792832077.0765367,672096889.0544521,P4,1223234794.909889,1204096889.0544505,5070596.590632203,0.0,5070596.590632203,0.0,14067309.264806274,0.0,12564774.908510694,R0,0.0,0.0,0.0,0.0,NONE,9557344.06438629,531999999.99999845,0.0,83565325.23293585,R0,1792832077.0765367,672096889.0544521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,12564774.908510694,-10400000.0,-26944320.000000004,NONE->R0,0.0,0.0,0.0,0.0,NONE->NONE,0.0,-86835304.18525797,71874519.84635067,26944320.0,R0->R0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unchanged,unchanged,P4->P4,0.0,0.0,0.0,0.0,R0->R0,0.0,0.0,0.0,0.0,NONE->NONE,0.0,0.0,0.0,0.0,R0->R0,cc62a063aed3ec2251d081d50e849fbfe4169063a5297779d54147c12205850b
